label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470643,SMCO_BR,0.032645310054067525,0.27354647714431995,0.07007058273470079,0.4172848388875934,0.525961735243789,180.96916670220347,0.2362258910803258
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470643,GenSA,0.08620728715625592,0.1792108405321228,2.9274360713316128e-12,0.4089909162880758,0.4089909163222237,181.02897557869068,0.1612518427614622
