strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,3,-8160.089088890265,813.7347912425175,332,172460067
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,3,-8137.076223218301,858.6554422602057,332,172460067
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,3,-8178.224526197776,854.7840420762077,182,172460067
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,3,-8083.875899711876,617.2894054315984,324,172460067
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,3,-8053.386988853497,629.4887210782617,324,172460067
rand1bin,1/2,16,SMCO_EVO,Rastrigin,1000,4,-2495.9263223146518,416.01589063741267,316,1626558576
rand1bin,1/2,16,SMCO_R_EVO,Rastrigin,1000,4,-2463.4170670961794,395.2682681726292,316,1626558576
rand1bin,1/2,16,SMCO_BR_EVO,Rastrigin,1000,4,-2505.3119938954733,426.4278640104458,166,1626558576
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,3,-8086.3811610657995,634.1231556152925,174,172460067
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,3,-8208.276376723432,644.6100607812405,325,172460067
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,3,-8170.587250436229,674.1789755057544,325,172460067
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,3,-8211.279149194577,686.8226801734418,175,172460067
rand1bin,2/3,21,SMCO_EVO,Rastrigin,1000,4,-6079.525287500539,520.7630068873987,321,1626558576
rand1bin,2/3,21,SMCO_R_EVO,Rastrigin,1000,4,-6078.689904800625,547.4223202634603,321,1626558576
rand1bin,full,32,SMCO_R_EVO,Rastrigin,1000,4,-8197.367428129284,819.7251473627985,332,1626558576
rand1bin,full,32,SMCO_EVO,Rastrigin,1000,4,-8220.451092939556,879.288929364644,332,1626558576
rand1bin,full,32,SMCO_BR_EVO,Rastrigin,1000,4,-8229.391194024869,834.5629107076675,182,1626558576
rand1bin,3/4,24,SMCO_EVO,Rastrigin,1000,4,-7887.473976898476,597.8521514572203,324,1626558576
rand1bin,2/3,21,SMCO_BR_EVO,Rastrigin,1000,4,-6129.80866301861,602.6091688452289,171,1626558576
rand1bin,3/4,24,SMCO_R_EVO,Rastrigin,1000,4,-7860.888057358301,616.2488702721894,324,1626558576
rand1bin,3/4,24,SMCO_BR_EVO,Rastrigin,1000,4,-7891.520129114353,616.960321017541,174,1626558576
rand1bin,4/5,25,SMCO_EVO,Rastrigin,1000,4,-8021.870562248909,729.2539015104994,325,1626558576
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,0,-0.08167129926835459,555.8971751518548,166,1120682288
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,0,-0.40910726363246797,638.2747548762709,316,1120682288
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,0,-0.07639996088359213,577.8326955111697,316,1120682288
rand1bin,4/5,25,SMCO_R_EVO,Rastrigin,1000,4,-8011.873537733908,768.109103212133,325,1626558576
rand1bin,4/5,25,SMCO_BR_EVO,Rastrigin,1000,4,-8029.738620990573,750.0395913934335,175,1626558576
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,0,-0.39021299196769066,679.4848058717325,321,1120682288
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,0,-0.07600633934666634,709.9104347312823,321,1120682288
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,0,-0.07240786107300368,1094.5809415131807,332,1120682288
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,0,-0.07595527606882202,814.6936724744737,324,1120682288
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,0,-0.08214114408778572,921.136177639477,171,1120682288
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,0,-0.08113251676885413,857.4976015565917,174,1120682288
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,1,-0.4075381497075239,592.047662855126,316,1434004311
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,0,-0.07516746121681495,854.1454533739015,325,1120682288
rand1bin,full,32,SMCO_EVO,Ackley,1000,0,-0.38220365507242393,1332.3789819469675,332,1120682288
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,0,-0.3759654939057282,998.9630464036018,324,1120682288
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,0,-0.08189763724595567,876.7981434138492,175,1120682288
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,1,-0.07534357975048112,670.4917378332466,316,1434004311
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,0,-0.3812732446722298,1049.6878365250304,325,1120682288
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,1,-0.0821309371293748,708.7598335659131,166,1434004311
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,0,-0.07989171393608929,1420.1588070355356,182,1120682288
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,1,-0.3908390758464688,712.2423917930573,321,1434004311
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,1,-0.07572667114827114,685.0450185770169,321,1434004311
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,1,-0.07356380737757151,1046.5973102701828,332,1434004311
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,1,-0.08022165317351737,718.7335976893082,171,1434004311
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,1,-0.38613052275409787,751.841539427638,324,1434004311
rand1bin,full,32,SMCO_EVO,Ackley,1000,1,-0.37807683494561006,1321.8175820279866,332,1434004311
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,1,-0.08007069129005417,857.4349487321451,174,1434004311
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,1,-0.07540589883755233,800.6716000773013,325,1434004311
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,2,-0.4061540230797154,681.9589841170236,316,531629005
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,2,-0.07513192765103627,670.1698714513332,316,531629005
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,1,-0.08069225078434572,1435.060765854083,182,1434004311
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,2,-0.08218407356231738,732.7877057548612,166,531629005
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,2,-0.3918519618105276,621.0427634418011,321,531629005
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,1,-0.07517494816158932,1023.0118904812261,324,1434004311
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,2,-0.07574847155514464,659.492310599424,321,531629005
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,1,-0.38425461884575585,1069.446700704284,325,1434004311
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,2,-0.07341188064441839,1013.3096424005926,332,531629005
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,2,-0.08087759707755682,703.9229733459651,171,531629005
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,1,-0.08164682075480245,1176.6631870651618,175,1434004311
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,2,-0.3860033228665931,769.2891408810392,324,531629005
rand1bin,full,32,SMCO_EVO,Ackley,1000,2,-0.37239891840773653,1321.8026854358613,332,531629005
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,2,-0.07352437739892936,773.732555209659,324,531629005
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,3,-0.40715247770719687,507.74212899431586,316,1600534947
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,2,-0.08038067891233824,1475.063094762154,182,531629005
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,2,-0.3870300547482981,796.8513995688409,325,531629005
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,2,-0.07410303864093182,782.2901030220091,325,531629005
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,3,-0.08119215233209376,567.702585592866,166,1600534947
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,3,-0.07538344237322336,678.6559250159189,316,1600534947
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,2,-0.0817150962025548,939.6465234560892,175,531629005
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,3,-0.07571390265764721,684.9727548537776,321,1600534947
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,2,-0.08149968576310984,1093.253362503834,174,531629005
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,3,-0.08021958192816969,720.744529874064,171,1600534947
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,3,-0.4019372883406871,857.2054134868085,321,1600534947
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,3,-0.0740722482451166,771.020967987366,324,1600534947
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,3,-0.07156942420502377,1323.7656800411642,332,1600534947
rand1bin,full,32,SMCO_EVO,Ackley,1000,3,-0.3699370329185361,1370.419076747261,332,1600534947
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,3,-0.07316209845457466,806.1867481283844,325,1600534947
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,3,-0.3824314653964298,836.5681706340984,325,1600534947
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,3,-0.39098654015234446,1056.7218877151608,324,1600534947
rand1bin,1/2,16,SMCO_BR_EVO,Ackley,1000,4,-0.08293613433000191,525.240407335572,166,961780609
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,4,-0.3961611273382286,658.1915832189843,316,961780609
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,3,-0.08117942886097085,1486.1030206410214,182,1600534947
rand1bin,1/2,16,SMCO_R_EVO,Ackley,1000,4,-0.07661768799540924,680.5312374411151,316,961780609
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,3,-0.08119141026866972,1093.5708348453045,174,1600534947
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,4,-0.0752031641825508,672.4649257929996,321,961780609
rand1bin,full,32,SMCO_R_EVO,Ackley,1000,4,-0.07328907888689473,1020.7036617444828,332,961780609
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,4,-0.3913866759460025,833.6508290087804,321,961780609
rand1bin,full,32,SMCO_EVO,Ackley,1000,4,-0.37304418944632944,1040.2728875279427,332,961780609
rand1bin,full,32,SMCO_BR_EVO,Ackley,1000,4,-0.08004859956799182,1122.6241229763255,182,961780609
rand1bin,full,32,SMCO_EVO,Rosenbrock,1000,0,-245.95009988212914,436.5353329246864,332,1738798582
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,0,-272.7237079952473,290.46280614472926,316,1738798582
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,3,-0.08045551375200377,1164.7946463525295,175,1600534947
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,0,-23.30227297999108,298.1318276077509,316,1738798582
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,0,-26.325642903668122,225.64792183879763,166,1738798582
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,4,-0.38247511676671353,753.3872709572315,324,961780609
rand1bin,full,32,SMCO_R_EVO,Rosenbrock,1000,0,-21.739925946392276,605.9204649850726,332,1738798582
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,0,-262.4914849792343,280.0391012849286,321,1738798582
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,4,-0.08043944785989199,986.5793218687177,171,961780609
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,0,-25.76092092840552,293.59464325010777,171,1738798582
rand1bin,full,32,SMCO_BR_EVO,Rosenbrock,1000,0,-24.99816534787398,590.4610876655206,182,1738798582
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,0,-22.85677322736949,384.93681628257036,321,1738798582
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,4,-0.38348669953472525,780.7308435700834,325,961780609
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,0,-22.345356869515967,306.3413369692862,324,1738798582
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,4,-0.07494768258551732,791.180286838673,325,961780609
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,0,-259.54100101226334,328.6596335861832,324,1738798582
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,0,-25.05614814109244,339.7704979898408,175,1738798582
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,1,-22.969533436065767,211.97799577564,316,543623709
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,0,-22.126956979485612,398.3851675558835,325,1738798582
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,0,-26.217703149322872,446.8559278920293,174,1738798582
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,0,-258.61598332377866,436.40476605203,325,1738798582
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,4,-0.075125393957578,1026.7461518067867,324,961780609
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,1,-271.3047454550748,337.7580468840897,316,543623709
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,1,-26.519147042285784,284.70813337154686,166,543623709
rand1bin,full,32,SMCO_EVO,Rosenbrock,1000,1,-251.89488997477076,427.7695680297911,332,543623709
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,1,-24.057993529044253,288.8315378893167,321,543623709
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,4,-0.08106754914865322,1116.9314274042845,174,961780609
rand1bin,full,32,SMCO_BR_EVO,Rosenbrock,1000,1,-54.026065616442914,415.95527222473174,182,543623709
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,1,-26.2691391098136,292.15675701294094,171,543623709
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,1,-254.1833400930115,304.97860539518297,324,543623709
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,1,-23.120079880337578,328.4171107178554,324,543623709
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,1,-25.31785041350248,298.20044725295156,174,543623709
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,1,-270.98088829560845,422.31390387844294,321,543623709
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,4,-0.08136538721544584,1176.8570330720395,175,961780609
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,1,-258.3383437328316,345.26537534967065,325,543623709
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,2,-22.636317781902328,217.52311928384006,316,1350984772
rand1bin,full,32,SMCO_R_EVO,Rosenbrock,1000,1,-22.119702369539613,605.5150530869141,332,543623709
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,2,-27.04686869094602,207.65467726625502,166,1350984772
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,2,-273.64126421066,320.1402794737369,316,1350984772
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,2,-25.468780875187964,286.74522913992405,171,1350984772
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,2,-22.879355026252263,300.40457605663687,321,1350984772
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,1,-22.55019180307702,469.0392781747505,325,543623709
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,1,-25.7446826753592,490.566310829483,175,543623709
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,2,-255.66015392456984,356.9675603341311,321,1350984772
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,2,-262.46814875754717,321.7880087038502,324,1350984772
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,2,-22.424853711193137,304.5200189994648,324,1350984772
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,2,-25.53598318560834,323.82055996451527,174,1350984772
rand1bin,full,32,SMCO_EVO,Rosenbrock,1000,2,-246.81565479051423,607.7773708496243,332,1350984772
rand1bin,full,32,SMCO_R_EVO,Rosenbrock,1000,2,-21.316696430773934,603.6990084564313,332,1350984772
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,3,-22.365703153511888,216.15550751890987,316,1782911400
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,3,-26.012488008522944,222.70306723937392,166,1782911400
rand1bin,full,32,SMCO_BR_EVO,Rosenbrock,1000,2,-26.143612227075153,619.9107683217153,182,1350984772
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,2,-26.320664295250065,408.53335680719465,175,1350984772
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,3,-276.5774811874563,304.06150881946087,316,1782911400
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,2,-256.93383135887854,476.9281608387828,325,1350984772
rand1bin,full,32,SMCO_EVO,Rosenbrock,1000,3,-238.15861169410255,427.9390345979482,332,1782911400
rand1bin,full,32,SMCO_BR_EVO,Rosenbrock,1000,3,-31.415115825110867,421.928018392995,182,1782911400
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,2,-22.56650342769236,523.5112322829664,325,1350984772
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,3,-259.02786252842617,315.3546817237511,324,1782911400
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,3,-22.962206396849687,310.1943808477372,324,1782911400
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,3,-266.7850441380384,398.7183046415448,321,1782911400
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,3,-26.118638067285215,375.76085664890707,171,1782911400
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,3,-25.73315258605374,298.45145785529166,174,1782911400
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,3,-22.355737276691322,419.1079535409808,321,1782911400
rand1bin,full,32,SMCO_R_EVO,Rosenbrock,1000,3,-22.228950311252248,590.1158402431756,332,1782911400
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,4,-25.61568457573641,206.08461678400636,166,547454240
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,3,-26.528589787661808,316.7793865231797,175,1782911400
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,4,-269.17798413689786,256.2096108039841,321,547454240
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,4,-22.989337535027985,301.60067998524755,316,547454240
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,4,-265.3401283825492,329.1119313267991,316,547454240
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,4,-26.1231483397424,252.26877566054463,171,547454240
rand1bin,full,32,SMCO_EVO,Rosenbrock,1000,4,-249.0875809201404,397.4669352872297,332,547454240
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,3,-246.97443592342665,453.1220060419291,325,1782911400
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,4,-265.69057685647397,281.93938194867224,324,547454240
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,3,-22.18716301260116,478.77479608450085,325,1782911400
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,4,-256.72333263259935,269.60929504595697,325,547454240
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,4,-23.203791251394357,395.26402163505554,321,547454240
rand1bin,full,32,SMCO_BR_EVO,Rosenbrock,1000,4,-34.94118074693895,514.7921089250594,182,547454240
rand1bin,full,32,SMCO_R_EVO,Rosenbrock,1000,4,-21.88961086200795,544.8546305904165,332,547454240
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,4,-22.175832108690706,396.652856066823,324,547454240
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,4,-26.58833013818798,409.63272417429835,174,547454240
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,4,-25.22833038479581,357.499232461676,175,547454240
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,4,-22.257257296300367,395.2842080174014,325,547454240
