label,name,dim,maximize,repetitions,iter_max,n_starts,seed,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO,0.38194893654726914,0.22962055887573388,0.24026997986202314,0.26565477127552856,0.2813935744548857,9.774175388921327,0.042659559175149235
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO_R,0.37945540929504207,0.375355406031602,0.3945703791901556,0.44161542535107595,0.4477724038403896,9.630281464229887,0.0664900874697389
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO_BR,0.378528215206461,0.7348523270591789,0.7539692285786179,0.8458738512094535,0.8525945247987592,9.273947598163048,0.11632917166418945
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO_EVO,0.3724261084571481,0.1944406702623581,0.18247198071252946,0.2583300206968384,0.26164344367264497,9.813362510646368,0.055947548931263455
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO_R_EVO,0.3679869303508895,0.32158839361639696,0.3318815023625348,0.4124895353705026,0.43402824892926295,9.688743905430853,0.08296314021319863
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SMCO_BR_EVO,0.3787159291474381,0.6430861966590028,0.6398800227649231,0.8030859570695161,0.8387294161785411,9.37743601802514,0.1653511245833811
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,GD,0.01278793629608117,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SignGD,0.0136450067977421,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,ADAM,0.0975191919482313,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SPSA,0.11651613039139193,0.08525325373510288,0.07705631813770619,0.15717244985110926,0.1743452484553399,9.938004203922818,0.060040675170450426
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,optimLBFGS,0.014811314697726629,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,optimNM,0.08815189905290026,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,BOBYQA,2.416421683054068,5.5608765032738915e-15,5.329070518200751e-15,7.105427357601002e-15,7.105427357601002e-15,10.000000000000004,2.703209781361274e-15
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,GenSA,0.1987393889517989,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,SA,0.3529563626449089,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,DEoptim,2.2900087358459134,0.15636847763482253,0.0414582781579389,0.17217675616740086,0.5544083905476771,9.921110195750705,0.13851657542212176
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,GA,0.3468347874033498,2.0997819014966638e-08,1.579837594078981e-09,3.052830797045662e-08,7.296647252630343e-08,9.999999990637198,1.928310425010038e-08
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,10.000000000000007,PSO,0.07123239549691789,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,7.105427357601002e-15,10.0,0.0
