strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,3/4,41,SMCO_EVO,Rastrigin,3000,1,-25130.210853931712,8041.988481935114,341,886357985
rand1bin,3/4,41,SMCO_R_EVO,Rastrigin,3000,1,-25059.14453686364,7733.524118782952,341,886357985
rand1bin,3/4,41,SMCO_BR_EVO,Rastrigin,3000,1,-25144.99749720802,8431.537288177758,191,886357985
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,0,-0.3927927704696157,6306.431543368846,327,1182358643
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,0,-0.0755592318290863,6255.20562531054,327,1182358643
rand1bin,4/5,44,SMCO_EVO,Rastrigin,3000,1,-25133.006987042456,8789.560666872188,344,886357985
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,0,-0.08271363212091787,6763.893430866301,177,1182358643
rand1bin,4/5,44,SMCO_R_EVO,Rastrigin,3000,1,-25064.407428730505,8842.509524911642,344,886357985
rand1bin,4/5,44,SMCO_BR_EVO,Rastrigin,3000,1,-25150.81985656382,9388.387436566874,194,886357985
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,0,-0.0736168743709098,8131.67267322354,336,1182358643
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,0,-0.3785238789326546,8169.49906103313,336,1182358643
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,0,-0.0818407992736323,9353.162544377148,186,1182358643
rand1bin,full,55,SMCO_R_EVO,Ackley,3000,0,-0.07397228153488955,12456.64767713286,355,1182358643
rand1bin,full,55,SMCO_EVO,Ackley,3000,0,-0.3461074236448707,12892.101177616045,355,1182358643
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,0,-0.37020899393069273,9835.263901863247,341,1182358643
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,0,-0.07310952358185263,9738.344171667472,341,1182358643
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,0,-0.3636838758465548,10041.184814799577,344,1182358643
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,0,-0.08059819286344494,10704.311755172908,191,1182358643
rand1bin,1/2,27,SMCO_EVO,Ackley,3000,1,-0.3898027103664572,6399.120430057868,327,1229620669
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,1,-0.0740490932632345,6546.115173671395,327,1229620669
rand1bin,full,55,SMCO_BR_EVO,Ackley,3000,0,-0.07960359327975697,14513.878045370802,205,1182358643
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,0,-0.07374062275499016,10664.33452108875,344,1182358643
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,1,-0.08232825827587265,6757.578054340556,177,1229620669
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,0,-779.8573745319991,1888.2340634055436,327,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,0,-68.1834094919015,1953.4010369833559,327,832555659
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,0,-0.08060093571623428,11691.54640448466,194,1182358643
rand1bin,full,55,SMCO_EVO,Rosenbrock,3000,0,-677.3318292175168,3706.590057771653,355,832555659
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,1,-0.3764221986472802,8700.036624539644,336,1229620669
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,0,-78.64002741989053,2018.542291695252,177,832555659
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,0,-750.3699902941893,2336.042542545125,336,832555659
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,1,-0.07406139558174418,8770.705309992656,336,1229620669
rand1bin,full,55,SMCO_R_EVO,Rosenbrock,3000,0,-79.52146588342525,3941.4196286164224,355,832555659
rand1bin,full,55,SMCO_BR_EVO,Rosenbrock,3000,0,-6891.78634246011,3728.646538965404,205,832555659
rand1bin,full,55,SMCO_EVO,Ackley,3000,1,-0.346624505456536,12627.582284305245,355,1229620669
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,0,-66.79897801984004,2609.417238805443,336,832555659
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,1,-0.081626435304337,9195.629010012373,186,1229620669
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,0,-701.065128032393,2588.562194498256,186,832555659
rand1bin,3/4,41,SMCO_EVO,Ackley,3000,1,-0.3715462418839235,9253.87293134816,341,1229620669
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,0,-727.8290834861949,2949.2320696897805,341,832555659
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,0,-67.92716987920097,2941.2951491102576,341,832555659
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,0,-1586.6642395098447,3022.0423638001084,191,832555659
rand1bin,full,55,SMCO_R_EVO,Ackley,3000,1,-0.0735324943128437,13619.572440544143,355,1229620669
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,0,-710.3309626310579,3162.7203394435346,344,832555659
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,0,-69.57120931706264,2897.2032773308456,344,832555659
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,1,-781.3196091027102,1924.7970522493124,327,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,0,-1955.601717147386,3243.127625009045,194,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,1,-67.71458948717692,1793.3905824832618,327,229981575
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,1,-81.97039664172408,2013.5493207033724,177,229981575
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,1,-741.9105018645073,2312.8559825029224,336,229981575
rand1bin,full,55,SMCO_R_EVO,Rosenbrock,3000,1,-72.91650269806424,3640.952452203259,355,229981575
rand1bin,3/4,41,SMCO_R_EVO,Ackley,3000,1,-0.07288927319191929,10098.052906554192,341,1229620669
rand1bin,full,55,SMCO_EVO,Rosenbrock,3000,1,-686.443504373737,3971.190183678642,355,229981575
rand1bin,full,55,SMCO_BR_EVO,Ackley,3000,1,-0.08015524743930103,14839.932577529922,205,1229620669
rand1bin,full,55,SMCO_BR_EVO,Rosenbrock,3000,1,-6828.097294352637,3632.63690543361,205,229981575
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,1,-639.9048966906464,2323.329093925655,186,229981575
rand1bin,3/4,41,SMCO_BR_EVO,Ackley,3000,1,-0.08132093850649769,10129.034039478749,191,1229620669
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,1,-67.2803287769573,2487.4818578045815,336,229981575
rand1bin,4/5,44,SMCO_EVO,Ackley,3000,1,-0.36222544682910796,10018.463887635618,344,1229620669
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,1,-720.8210373276215,2712.6678126249462,341,229981575
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,1,-67.279858769459,2640.4175041764975,341,229981575
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,1,-723.6772574730855,2530.162650210783,344,229981575
rand1bin,3/4,41,SMCO_BR_EVO,Rosenbrock,3000,1,-1227.0434299211424,2689.5884838867933,191,229981575
rand1bin,4/5,44,SMCO_R_EVO,Ackley,3000,1,-0.07271400687483665,10431.67972456105,344,1229620669
rand1bin,4/5,44,SMCO_R_EVO,Rosenbrock,3000,1,-70.2209470757286,2560.53238767758,344,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rosenbrock,3000,1,-2183.167389254878,2594.956554280594,194,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Ackley,3000,1,-0.07983559612374735,11170.983092594892,194,1229620669
