label,name,dim,maximize,repetitions,iter_max,n_starts,seed,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO,0.09245645615446847,0.042749878895012104,0.03347967310426375,0.06375467795466226,0.06375468026724351,-0.9648917169634379,0.025025473501232447
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO_R,0.08295740220346488,0.047282204749653486,0.06375467219368153,0.06375467255342127,0.06375467263434542,-0.9648260670380054,0.032418339935634914
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO_BR,0.08467149155330844,0.042768396030189205,0.000409301185874289,0.0637546736388587,0.06375468354120979,-0.971185247920762,0.032425554600737615
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO_EVO,0.08533406415081117,0.045714792492530486,0.04600665295226469,0.06375468290446844,0.06375468759453141,-0.9630034360306539,0.0275508430876292
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO_R_EVO,0.08788333569827955,0.042768218025208256,0.00030382809404233546,0.06375467291389987,0.06375467293075603,-0.971210042195985,0.032448482288646704
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SMCO_BR_EVO,0.09015641830337699,0.04032225402539587,0.00025854160946814364,0.06375467299223313,0.06375467708134405,-0.9744087044577968,0.03196988323176681
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,GD,0.023322481245850214,0.4548521299700642,0.5222164814271729,0.7111880596970994,0.7111888893187641,-0.6166026851028974,0.25109645676092424
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SignGD,0.02918216414982453,0.4690253476335816,0.4521965443975718,0.7111879961880048,0.7111880160253156,-0.5771643138726847,0.20823761544028827
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,ADAM,0.046572368204942906,0.46888293883946486,0.4513580820044514,0.7111879948914839,0.7111879949483327,-0.5775832510320138,0.2087942843693677
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SPSA,0.01721757450432051,0.4689004638688801,0.45141714630149493,0.7111882146957993,0.7111882267569892,-0.5775608638358686,0.20878803467771453
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,optimLBFGS,0.013599141055601649,0.2501943141607294,0.13900166876985065,0.5276484082097164,0.6102275220882318,-0.8272700160181456,0.18570363336293627
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,optimNM,0.02528892485133838,0.48023378866718563,0.5222155717703398,0.7141424109028393,0.7590495344201296,-0.5675430878673386,0.21424410801042318
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,BOBYQA,0.2791604199446738,0.473527279060991,0.4513580944771544,0.714142410958138,0.7590495344359149,-0.5746288174936518,0.21346130207174546
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,GenSA,0.04468766590871383,0.04728173034560844,0.06375467219205844,0.06375467219208153,0.06375467219211013,-0.9649349302943557,0.032541518597714626
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,SA,0.515246865345398,9.114653810271009e-16,6.106226635438361e-16,1.559863349598345e-15,1.6442402994698567e-15,-0.9999999999999994,5.740705731047626e-16
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,DEoptim,0.07278726550575812,0.028511956183143033,1.8832520543021758e-09,0.06375467219395334,0.06375467220682546,-0.9872490631984217,0.02616436419559259
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,GA,0.3099308872537222,0.05256597861735158,0.06106530589204462,0.06375467219205821,0.06375467219205821,-0.9518384177953539,0.021610039273814097
DropWave_2d,DropWave,2,False,20,300,10,20261528,-1.0,PSO,0.040651227845228274,1.5201053127163701e-12,0.0,3.3990588121924276e-13,5.506475275751646e-12,-0.99999999999966,1.520105313399201e-12
