label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Eggholder_2d,Eggholder,2,False,20,300,10,20261928,best1bin,-959.6406408392686,SMCO_EVO,0.09725160870002583,120.65933418789605,65.08632651536618,226.45176436135142,239.671343518702,-873.4366537083304,86.61802127669482
Eggholder_2d,Eggholder,2,False,20,300,10,20261928,best1bin,-959.6406408392686,SMCO_R,0.08762108575028833,165.06749250150708,67.91096522849477,332.6380901613022,372.37482841231156,-837.640808130615,114.07900263365791
Eggholder_2d,Eggholder,2,False,20,300,10,20261928,best1bin,-959.6406408392686,SMCO_R_EVO,0.09816163836221677,114.8669373999214,46.79624040246921,222.71366412949024,238.91823862473174,-877.3061101703504,82.1772049784484
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO,0.6233384916500654,0.3206417716104142,0.29573207387057565,0.4304117950401966,0.4570984128104288,0.3280130438761145,0.08159491309623756
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO_BR,0.6417204592959024,0.07212363231567534,0.06898731447253709,0.10502231162032274,0.10816300347725079,0.08571570438391113,0.023697623974425576
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO_BR_EVO,0.6365603602374904,0.08660198958816523,0.07800994617198564,0.11813528538930171,0.13423233728124095,0.09919545523293724,0.029161444211782985
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO_EVO,0.6249424614477903,0.3155614690032147,0.3018700470729024,0.40101358796228903,0.4014024099097257,0.32795173837096464,0.05740731974480999
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO_R,0.6186912872566609,0.06503663753674659,0.06397151575850218,0.08264263734038502,0.08269156268942521,0.08131047048231607,0.01231235746834596
Griewank_10d,Griewank,10,False,20,300,10,20260928,best1bin,0.01739060046540164,SMCO_R_EVO,0.626143522746861,0.05722306776772078,0.05894541546553256,0.07912469114357157,0.07932005851128007,0.07139256943065395,0.019419654520887362
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO,0.0851481752935797,3.1046391819033843e-07,1.4793840530380464e-07,6.344469401398103e-07,8.956672954951723e-07,-1.9132227453375588,2.351450111039161e-07
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO_BR,0.08915464039309881,5.3400821626943554e-08,2.503452112279092e-08,1.0754942900703673e-07,1.5419025418239576e-07,-1.913222918956524,4.06459783997552e-08
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO_BR_EVO,0.09737493039574474,2.7116132399704596e-08,1.2281053729523705e-08,6.281724682644097e-08,7.792130609196587e-08,-1.9132229367817846,2.0823412069189677e-08
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO_EVO,0.08470339965715538,2.6190198006013957e-07,9.03976793420469e-08,5.083618210166564e-07,6.725412470354184e-07,-1.9132227698193813,1.9025807916110877e-07
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO_R,0.08546264289761893,2.942272687890648e-08,1.3968799450481129e-08,6.822864757616287e-08,6.878072865923456e-08,-1.913222934970292,2.2335153352620412e-08
McCormick_2d,McCormick,2,False,20,300,10,20261728,best1bin,-1.9132229547637438,SMCO_R_EVO,0.09060489069670438,1.3140994834600669e-08,6.96295310298467e-09,2.5824679505959135e-08,3.596186464172034e-08,-1.913222945394812,9.453980361436948e-09
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO,0.7997810208442389,0.3928136791392477,0.37679694457036916,0.5702366800325608,0.6169378620058259,-9.0061534916201,0.16856181546664847
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,best1bin,-9.362958978079,SMCO_BR,0.7955576954991557,0.45139342052221854,0.37883534983506895,0.6997685343949243,0.8983465594014793,-8.95630273736533,0.2010151132819749
