strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,3000,SMCO_EVO,Rastrigin,3000,1,86021.40073589055,6236.961860599928,355,886357985
best1bin,3000,SMCO_EVO,Rastrigin,3000,0,86036.37913044498,6261.964769585989,355,631936983
best1bin,3000,SMCO_R_EVO,Rastrigin,3000,0,86107.99588904346,6291.92256535287,355,631936983
best1bin,3000,SMCO_R_EVO,Rastrigin,3000,1,86078.09118343778,6459.862338484032,355,886357985
best1bin,3000,SMCO_BR_EVO,Rastrigin,3000,0,86059.8241433509,6843.623346352018,205,631936983
best1bin,3000,SMCO_BR_EVO,Rastrigin,3000,1,86016.54807739501,6853.41009058198,205,886357985
best1bin,3000,SMCO_BR_EVO,Ackley,3000,0,22.17183377208769,8077.297946898034,205,1182358643
best1bin,3000,SMCO_BR_EVO,Ackley,3000,1,22.173059838942226,8453.458576331846,205,1229620669
best1bin,3000,SMCO_EVO,Ackley,3000,0,22.08987849413516,8796.724520952208,355,1182358643
best1bin,3000,SMCO_R_EVO,Ackley,3000,1,22.168590637835944,9006.94461681298,355,1229620669
best1bin,3000,SMCO_R_EVO,Ackley,3000,0,22.166927419615348,9084.349430314964,355,1182358643
best1bin,3000,SMCO_EVO,Ackley,3000,1,22.08624229494021,9935.934452407993,355,1229620669
best1bin,5000,SMCO_EVO,Rosenbrock,5000,1,1950737126.0890856,5734.806558479089,371,2051537758
best1bin,5000,SMCO_R_EVO,Rosenbrock,5000,0,1761150424.7018547,5745.377365984023,371,320461448
best1bin,5000,SMCO_R_EVO,Rosenbrock,5000,1,1750987561.252325,5749.167146841064,371,2051537758
best1bin,5000,SMCO_EVO,Rosenbrock,5000,0,1956890659.6940858,5766.204591509886,371,320461448
best1bin,5000,SMCO_BR_EVO,Rosenbrock,5000,0,1551807442.6148162,5825.198022376047,221,320461448
best1bin,5000,SMCO_BR_EVO,Rosenbrock,5000,1,1546298790.57341,5864.01666653296,221,2051537758
best1bin,5000,SMCO_EVO,Rastrigin,5000,0,142591.8066874602,20895.6137886527,371,645967753
best1bin,5000,SMCO_EVO,Rastrigin,5000,1,142280.09111448607,20905.03028229787,371,551607445
best1bin,5000,SMCO_R_EVO,Rastrigin,5000,0,142686.6625900684,21174.11257017078,371,645967753
best1bin,5000,SMCO_R_EVO,Rastrigin,5000,1,142390.53184041704,21218.62756874319,371,551607445
best1bin,5000,SMCO_BR_EVO,Rastrigin,5000,1,142295.16209002334,23646.846437063068,221,551607445
best1bin,5000,SMCO_BR_EVO,Rastrigin,5000,0,142612.74141847086,23744.374279374955,221,645967753
best1bin,5000,SMCO_BR_EVO,Ackley,5000,1,22.171960421084332,25442.597711288137,221,971557933
best1bin,5000,SMCO_BR_EVO,Ackley,5000,0,22.168333133126783,25480.4309163359,221,985045836
best1bin,5000,SMCO_EVO,Ackley,5000,1,22.10439285573582,26417.452063209144,371,971557933
best1bin,5000,SMCO_EVO,Ackley,5000,0,22.106687904785332,26449.732706506737,371,985045836
best1bin,5000,SMCO_R_EVO,Ackley,5000,0,22.143689853396847,26494.00640984485,371,985045836
best1bin,5000,SMCO_R_EVO,Ackley,5000,1,22.146595785669536,29882.569689763943,371,971557933
