label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
McCormick_2d,McCormick,2,False,20,300,10,20261728,current-to-best1bin,-1.913222954704798,SMCO_EVO,0.07630600410047919,2.610485047161425e-07,1.924622115012653e-07,5.012601787202088e-07,5.583906170381069e-07,-1.9132227531421513,1.701974744508856e-07
McCormick_2d,McCormick,2,False,20,300,10,20261728,current-to-best1bin,-1.913222954704798,SMCO_R,0.07251522655133158,2.9383104879698613e-08,1.390985371330089e-08,6.816970183898264e-08,6.872178292205433e-08,-1.913222934970292,2.2335153352620412e-08
McCormick_2d,McCormick,2,False,20,300,10,20261728,current-to-best1bin,-1.913222954704798,SMCO_R_EVO,0.0747967159608379,1.1084396364780655e-08,5.2625859225940985e-09,2.121449211855975e-08,2.4321949378958148e-08,-1.9132229467863624,7.95793004164104e-09
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO,0.7763267343019834,0.40134556227479473,0.3861687771878035,0.5796085126499951,0.6263096946232602,-9.0061534916201,0.16856181546664847
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO_BR,0.7882394526008284,0.45985441150321127,0.3882071824525033,0.7091403670123586,0.9077183920189137,-8.95630273736533,0.2010151132819749
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO_BR_EVO,0.7820936247502687,0.36933668525079333,0.3441316624990485,0.5473145212215018,0.5576295036589927,-9.035314615472688,0.1550201047367154
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO_EVO,0.7737548802455422,0.3552129480836736,0.3519033778044136,0.5263672343973469,0.5633138027524606,-9.039334692318752,0.1268643022731521
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO_R,0.7798622589965817,0.4444952454938586,0.3886890824025544,0.6802723248288673,0.9017548563102087,-8.980431601924318,0.21518910515963938
Michalewicz_10d,Michalewicz,10,False,20,300,10,20261428,current-to-best1bin,-9.372330810696434,SMCO_R_EVO,0.7719503000058466,0.35274470569265354,0.348696764389679,0.5471463693689395,0.5568465103875256,-9.055431181962819,0.1589553154777315
Mishra6_2d,Mishra6,2,False,20,300,10,20262228,current-to-best1bin,-3.962707773973361,SMCO,0.12306855834904126,0.10171656119820688,0.04213637792874625,0.12455717045516883,0.31181588463508936,-3.901533733152564,0.0833761012814137
