strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,1,SMCO_BR_EVO,Ackley,1000,1,22.172313012456762,1077.3752551840153,182,1434004311
best1bin,8,SMCO_BR_EVO,Ackley,1000,0,22.175380608190494,1128.7058307600673,182,1120682288
best1bin,8,SMCO_EVO,Rastrigin,1000,4,29030.476507803607,1321.0380387909245,332,1626558576
best1bin,2,SMCO_EVO,Ackley,1000,0,22.111525575277383,1334.7090330009814,332,1120682288
best1bin,1,SMCO_BR_EVO,Ackley,1000,0,22.196987126037108,1362.9750946490094,182,1120682288
best1bin,2,SMCO_BR_EVO,Ackley,1000,0,22.167776899324227,1339.9567970389035,182,1120682288
best1bin,4,SMCO_BR_EVO,Ackley,1000,1,22.164524382354383,1312.0173582530115,182,1434004311
best1bin,1,SMCO_EVO,Ackley,1000,0,22.10802626422429,1462.3905316819437,332,1120682288
best1bin,1,SMCO_EVO,Ackley,1000,1,22.094171231370392,1389.239714516094,332,1434004311
best1bin,4,SMCO_R_EVO,Ackley,1000,0,22.153863994263997,1434.7592972321436,332,1120682288
best1bin,4,SMCO_EVO,Ackley,1000,0,22.084420177348754,1470.7156043970026,332,1120682288
best1bin,4,SMCO_EVO,Ackley,1000,1,22.104184588506406,1432.856841766974,332,1434004311
best1bin,8,SMCO_EVO,Ackley,1000,0,22.094611891827753,1471.0727369859815,332,1120682288
best1bin,4,SMCO_R_EVO,Ackley,1000,1,22.149242850972477,1458.7921531070024,332,1434004311
best1bin,2,SMCO_R_EVO,Ackley,1000,0,22.165717907079454,1551.5478623539675,332,1120682288
best1bin,1,SMCO_R_EVO,Ackley,1000,2,22.164461988999903,1088.1497573298402,332,531629005
best1bin,2,SMCO_EVO,Ackley,1000,1,22.106547185018478,1519.0410467509646,332,1434004311
best1bin,1,SMCO_EVO,Ackley,1000,2,22.09776900144307,1139.1852736859582,332,531629005
best1bin,8,SMCO_R_EVO,Ackley,1000,0,22.141213852808935,1537.7763558919542,332,1120682288
best1bin,4,SMCO_BR_EVO,Ackley,1000,0,22.16674364025066,1545.7006117610727,182,1120682288
best1bin,2,SMCO_R_EVO,Ackley,1000,1,22.14758872393778,1588.2852400110569,332,1434004311
best1bin,2,SMCO_BR_EVO,Ackley,1000,1,22.17072663303539,1613.8345936890692,182,1434004311
best1bin,1,SMCO_R_EVO,Ackley,1000,1,22.146894764154887,1657.5483351331204,332,1434004311
best1bin,4,SMCO_EVO,Ackley,1000,2,22.097547172464697,962.7203929568641,332,531629005
best1bin,8,SMCO_EVO,Ackley,1000,1,22.100805166706618,1344.2850987650454,332,1434004311
best1bin,1,SMCO_BR_EVO,Ackley,1000,2,22.179310918928046,1278.2950661459472,182,531629005
best1bin,8,SMCO_R_EVO,Ackley,1000,1,22.15780323554693,1449.88104784186,332,1434004311
best1bin,2,SMCO_BR_EVO,Ackley,1000,2,22.165031457284417,1155.7689469959587,182,531629005
best1bin,8,SMCO_BR_EVO,Ackley,1000,1,22.161669319905965,1456.8411820800975,182,1434004311
best1bin,2,SMCO_EVO,Ackley,1000,2,22.105264274595605,1449.4072624780238,332,531629005
best1bin,2,SMCO_R_EVO,Ackley,1000,2,22.165258928583047,1387.656665012939,332,531629005
best1bin,1,SMCO_EVO,Rosenbrock,1000,0,459484847.2470911,438.613297610078,332,1738798582
best1bin,1,SMCO_EVO,Ackley,1000,3,22.102852396520316,1232.617481037043,332,1600534947
best1bin,1,SMCO_R_EVO,Ackley,1000,3,22.170588848642605,1257.8263577548787,332,1600534947
best1bin,4,SMCO_EVO,Rosenbrock,1000,0,459409879.6442077,358.71812757407315,332,1738798582
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,0,366391946.86222374,327.1183388561476,182,1738798582
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,0,357873243.20551866,535.8820544339251,182,1738798582
best1bin,4,SMCO_R_EVO,Ackley,1000,2,22.15030622105004,1496.14772118791,332,531629005
best1bin,8,SMCO_EVO,Ackley,1000,2,22.08802764649284,1471.9179564421065,332,531629005
best1bin,4,SMCO_BR_EVO,Ackley,1000,2,22.162446551666676,1487.9468013939913,182,531629005
best1bin,8,SMCO_R_EVO,Ackley,1000,2,22.134875903580134,1463.7922628289089,332,531629005
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,0,426633294.5542669,590.7811854740139,332,1738798582
best1bin,1,SMCO_BR_EVO,Ackley,1000,3,22.18257730260755,1337.9110470130108,182,1600534947
best1bin,2,SMCO_R_EVO,Ackley,1000,3,22.15368936092579,1213.2224974669516,332,1600534947
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,0,455707790.34327257,699.3016807548702,332,1738798582
best1bin,1,SMCO_R_EVO,Ackley,1000,4,22.187452879729445,941.48380708904,332,961780609
best1bin,2,SMCO_EVO,Ackley,1000,3,22.100832926424815,1295.938724579988,332,1600534947
best1bin,8,SMCO_BR_EVO,Ackley,1000,2,22.15541677204592,1534.4610399920493,182,531629005
best1bin,2,SMCO_EVO,Rosenbrock,1000,0,459305775.62144727,720.5056664450094,332,1738798582
best1bin,8,SMCO_BR_EVO,Ackley,1000,4,22.171083041826638,858.6223726309836,182,961780609
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,0,373596206.57713574,736.7183474239428,182,1738798582
best1bin,2,SMCO_EVO,Rosenbrock,1000,1,463340014.301137,305.1583757989574,332,543623709
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,1,377206422.1100638,338.29440139909275,182,543623709
best1bin,8,SMCO_EVO,Rosenbrock,1000,0,459515861.8206415,577.2417939139996,332,1738798582
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,0,420318049.21567214,717.0194507399574,332,1738798582
best1bin,2,SMCO_BR_EVO,Ackley,1000,3,22.168264013002847,1433.1066147729289,182,1600534947
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,0,358775835.67673755,562.5545943549369,182,1738798582
best1bin,2,SMCO_R_EVO,Ackley,1000,4,22.156456668232703,1166.1953239690047,332,961780609
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,2,426711499.92208576,300.14003734104335,332,1350984772
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,2,368807883.62710285,303.7988297571428,182,1350984772
best1bin,1,SMCO_BR_EVO,Ackley,1000,4,22.163447650364546,1236.7675611102022,182,961780609
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,1,359393448.7284811,438.8896655389108,182,543623709
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,1,430507976.09970427,593.5047773281112,332,543623709
best1bin,1,SMCO_EVO,Rosenbrock,1000,1,463335195.84811175,638.2635146728717,332,543623709
best1bin,4,SMCO_BR_EVO,Ackley,1000,3,22.173315639084066,1436.4799481700175,182,1600534947
best1bin,8,SMCO_R_EVO,Rosenbrock,1000,0,420175044.1658758,738.7320816440042,332,1738798582
best1bin,4,SMCO_R_EVO,Ackley,1000,3,22.155228463785033,1499.290727010928,332,1600534947
best1bin,2,SMCO_BR_EVO,Ackley,1000,4,22.175291075068266,1289.8528911848553,182,961780609
best1bin,4,SMCO_BR_EVO,Rosenbrock,1000,2,373162276.54400873,302.4471115709748,182,1350984772
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,2,426895144.9901409,320.2508903078269,332,1350984772
best1bin,8,SMCO_EVO,Ackley,1000,3,22.094227469234518,1490.8723109229468,332,1600534947
best1bin,8,SMCO_BR_EVO,Ackley,1000,3,22.152826815439532,1423.3472221230622,182,1600534947
best1bin,1,SMCO_EVO,Rosenbrock,1000,2,465653807.5096311,483.55137493507937,332,1350984772
best1bin,8,SMCO_EVO,Rosenbrock,1000,1,463261203.92094254,557.7099321838468,332,543623709
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,1,422727928.5892291,617.8539706999436,332,543623709
best1bin,1,SMCO_EVO,Ackley,1000,4,22.094128749951842,1501.3985642129555,332,961780609
best1bin,8,SMCO_BR_EVO,Rosenbrock,1000,1,367338106.858406,589.7893306468613,182,543623709
best1bin,4,SMCO_EVO,Ackley,1000,3,22.09609398366873,1714.8436681828462,332,1600534947
best1bin,8,SMCO_R_EVO,Ackley,1000,4,22.149569255867352,1387.8313867049292,332,961780609
best1bin,8,SMCO_R_EVO,Ackley,1000,3,22.15395511739562,1558.7705440118443,332,1600534947
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,2,367796924.3279606,535.6620821929537,182,1350984772
best1bin,2,SMCO_EVO,Ackley,1000,4,22.11080590899023,1486.2519003129564,332,961780609
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,1,422854743.04891986,692.9565249390434,332,543623709
