label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO,0.04329322590411175,0.18666502410888533,0.15721275446466443,0.3029655081348357,0.4234580234154618,22.151419468985498,0.08588262966006434
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO_R,0.043604898780817164,0.12533483780783206,0.1046814161866152,0.21214477753231029,0.2648217909962255,22.208728711761168,0.06285684516626462
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO_BR,0.043635659297462555,0.11052866993739939,0.08182706637925463,0.20222550912305942,0.25377975595841995,22.223848078078696,0.05923904877866863
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,GD,0.01926669785194099,2.4284608608236935,0.4504081055652147,5.826389062423449,9.03888672285324,21.008757564059607,2.0478748747863356
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SignGD,0.0371579556055367,2.690388319263181,0.43525888168890603,6.461766117429042,11.933239786639902,20.929481796146685,2.307179496589187
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,ADAM,0.016870315927197226,2.690333103178249,0.4351370275840729,6.461567904831937,11.933238425705625,20.92957896555156,2.3071735413624346
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SPSA,0.007975776564795523,2.677646211375287,0.44153399213629285,6.686827569441258,11.933239587732427,20.933885440078228,2.294943825994523
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,optimLBFGS,0.002315871423226781,1.7648077492446004,0.3474610877843958,4.124039356639658,7.3687564727291015,21.37078693269565,1.491072679235623
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,BOBYQA,0.03347627796756569,2.672779006352221,0.4338859320446584,6.461567915797427,11.933238441354737,20.936612020239927,2.2909003595444104
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO_EVO,0.044331388546037485,0.18446093215921913,0.15883149459221713,0.31629865764442167,0.4133755904770678,22.152070519988225,0.08229252960311059
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO_R_EVO,0.0435265665051993,0.12381842723676093,0.09769208130361307,0.22227277212104948,0.2840013400078711,22.21300639238077,0.06696216622166813
table1_Ackley_d2_max,Ackley,2,True,500,22.31719871014795,SMCO_BR_EVO,0.0438984850688139,0.10933357833477053,0.08684891843974363,0.1892280449925215,0.23934995682617483,22.223232225299558,0.055949904918986215
