source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,7,SMCO_R,SMCO_R_EVO,21.9639635741271,22.149928122579936,evo,0.8466802807481337,31.64355724793859,31.589455295004882,0.9982902695638863
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,8,SMCO_R,SMCO_R_EVO,21.91410991009027,22.081972405799892,evo,0.7660018882734942,32.42745666601695,33.57424666103907,1.0353647838260447
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,200,9,SMCO_R,SMCO_R_EVO,21.987988105153185,22.16830290249087,evo,0.8200604642651405,31.10752679896541,32.87741537299007,1.0568958305641811
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,500,0,SMCO_R,SMCO_R_EVO,21.961967298725913,22.17070430657358,evo,0.950447676241537,160.20058637601323,161.98790212499443,1.011156736622587
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,500,1,SMCO_R,SMCO_R_EVO,21.946538301061842,22.14969297494838,evo,0.9256798092695467,164.9467044279445,158.40730398602318,0.9603544644035129
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,500,2,SMCO_R,SMCO_R_EVO,22.001820931393876,22.14716287682522,evo,0.6605905296863819,159.5621596839046,157.61348173196893,0.9877873428399563
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,500,3,SMCO_R,SMCO_R_EVO,21.942885079666308,22.14895256725926,evo,0.9391084483412302,161.13296939607244,160.8499236620264,0.9982434027306337
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,500,4,SMCO_R,SMCO_R_EVO,21.933719036129336,22.149852263691834,evo,0.9853925237506784,164.22856597206555,162.7671434970107,0.9911012894352165
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,0,SMCO_R,SMCO_R_EVO,21.932515985882787,22.125373186794146,evo,0.8793209180173142,638.8718017459614,639.9497901829891,1.0016873313770958
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,1,SMCO_R,SMCO_R_EVO,21.947288077165638,22.149465514279065,evo,0.9211955317785991,649.7743804309284,655.6344523769803,1.0090186257300042
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,2,SMCO_R,SMCO_R_EVO,21.94042671724112,22.156331461255835,evo,0.9840498856161881,644.040591286961,651.0165417899843,1.0108315385666664
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,0,SMCO_R,SMCO_R_EVO,47882184.077118576,47955677.59573154,evo,0.15348823373344458,3.897135482984595,3.734083855058998,0.9581611600013646
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,1,SMCO_R,SMCO_R_EVO,47740785.67187687,47578416.81957993,base,-0.34010511140915134,3.8810112489154562,3.9376206839224324,1.0145862589351669
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,2,SMCO_R,SMCO_R_EVO,47760347.29189495,47671707.27032618,base,-0.18559333546515094,3.896016384009272,3.93506274104584,1.0100221234173525
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,3,SMCO_R,SMCO_R_EVO,48109949.77189328,47966220.697744735,base,-0.2987512454908285,3.880776004982181,2.8382287069689482,0.7313559719306656
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,4,SMCO_R,SMCO_R_EVO,48419400.26659209,48616497.98125533,evo,0.4070635191225793,3.586214073933661,3.829918864998035,1.0679560076560233
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,5,SMCO_R,SMCO_R_EVO,48884636.237425834,48956898.486806795,evo,0.14782200491375946,3.786278399056755,3.430783381103538,0.906109646337211
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,6,SMCO_R,SMCO_R_EVO,47653270.12828404,47857367.35088861,evo,0.42829636256890014,3.855088067939505,3.8679759630467743,1.0033430870787234
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,7,SMCO_R,SMCO_R_EVO,48370023.70354095,48417272.44941338,evo,0.09768187454696582,3.8721858739154413,3.406276535941288,0.8796779511250478
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,8,SMCO_R,SMCO_R_EVO,48295680.308610946,48438774.7077198,evo,0.29628819429497444,3.366757886018604,3.825050474028103,1.1361228230615235
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,9,SMCO_R,SMCO_R_EVO,48304355.142273456,48384231.42479691,evo,0.16536041582211222,3.8005858389660716,3.0830144149949774,0.8111945225354243
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,10,SMCO_R,SMCO_R_EVO,48819086.64851092,48643539.42465149,base,-0.35958727602451757,3.7238695829873905,3.867694247048348,1.0386223687096952
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,11,SMCO_R,SMCO_R_EVO,48635674.860582575,48720504.034359865,evo,0.17441759371173157,3.744142188108526,3.4488097080029547,0.9211214571274687
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,12,SMCO_R,SMCO_R_EVO,48512765.199670725,48435998.017789535,base,-0.15824120015675872,2.9249021280556917,3.876251569017768,1.325258555435658
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,13,SMCO_R,SMCO_R_EVO,48601793.84411683,48659105.50314688,evo,0.11792087183832933,3.7523290519602597,3.7303340119542554,0.994138296588218
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,14,SMCO_R,SMCO_R_EVO,48108650.95634632,47991565.61133937,base,-0.24337690348705307,3.841609525028616,3.8224760169396177,0.9950194032047398
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,15,SMCO_R,SMCO_R_EVO,48994025.336186096,49023097.28355034,evo,0.0593377399892245,3.781481825048104,3.7872126339934766,1.0015154929232801
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,16,SMCO_R,SMCO_R_EVO,48555620.99072176,48455921.79962361,base,-0.20532986514003101,3.273746710969135,2.548664854024537,0.7785162014779236
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,17,SMCO_R,SMCO_R_EVO,48605129.13474517,48621313.502268136,evo,0.03329765358321631,3.2511274199932814,3.8410900139715523,1.1814640024104284
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,18,SMCO_R,SMCO_R_EVO,48106012.24791811,48199479.580093145,evo,0.194294492117425,3.8482169549679384,3.0717373370425776,0.7982235339088801
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,19,SMCO_R,SMCO_R_EVO,47759757.87203535,47802001.37234543,evo,0.08844998842596823,3.8943804079899564,3.307127529056743,0.8492050551280588
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,50,20,SMCO_R,SMCO_R_EVO,47900437.239467606,47752858.305346616,base,-0.3080951712052276,3.7061355030164123,3.8316023369552568,1.0338538172273322
