source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,8,SMCO_BR,SMCO_BR_EVO,8167.681856289572,8162.093386205353,base,-0.06842174049562745,14.544633529963903,14.051875603036024,0.9661209802287055
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,9,SMCO_BR,SMCO_BR_EVO,8157.180288837147,8176.718160907857,evo,0.23951747269148077,12.163518155924976,12.455777036957443,1.0240274957693967
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,10,SMCO_BR,SMCO_BR_EVO,8134.873427006994,8149.277130024571,evo,0.17706118167442966,13.673481873003766,13.167719980934635,0.9630114774885772
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,11,SMCO_BR,SMCO_BR_EVO,8191.784137720119,8190.497510946735,base,-0.0157063070968863,12.583078764961101,12.290901903994381,0.9767801770596624
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,12,SMCO_BR,SMCO_BR_EVO,8151.942654084151,8139.335260562349,base,-0.15465508108654882,12.937204551999457,12.545600034995005,0.9697303605712928
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,13,SMCO_BR,SMCO_BR_EVO,8131.496767409214,8145.812484739491,evo,0.17605267197121677,12.140357324038632,12.131279782974161,0.9992522838642898
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,14,SMCO_BR,SMCO_BR_EVO,8128.340047215852,8128.776166069371,evo,0.005365411030864232,15.552160870051011,12.51599562400952,0.8047753446346949
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,0,SMCO_BR,SMCO_BR_EVO,15539.259399556646,15522.734401857326,base,-0.10634353462039181,45.13704910501838,41.47617663803976,0.9188942888477041
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,1,SMCO_BR,SMCO_BR_EVO,15632.029933529753,15642.191150051483,evo,0.06500254007277102,41.88500703801401,43.18237420299556,1.0309745003457702
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,2,SMCO_BR,SMCO_BR_EVO,15511.178639230646,15543.94806753161,evo,0.21126330282912337,41.40604044799693,40.98496328305919,0.9898305377577317
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,3,SMCO_BR,SMCO_BR_EVO,15655.425245989085,15640.407708172961,base,-0.09592545446806924,41.834839784074575,49.34490863105748,1.1795170935456
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,4,SMCO_BR,SMCO_BR_EVO,15521.234704789307,15509.092141321466,base,-0.07823194287562003,47.85259107500315,41.156835378031246,0.8600753784371443
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,5,SMCO_BR,SMCO_BR_EVO,15544.132706038154,15528.704490273427,base,-0.09925427205554915,39.21544673095923,41.99665765906684,1.070921311879687
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,6,SMCO_BR,SMCO_BR_EVO,15522.287844991994,15538.266706623792,evo,0.10294140780898864,46.81356140691787,43.94329722097609,0.9386873354711777
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,7,SMCO_BR,SMCO_BR_EVO,15525.633053744883,15553.816011153824,evo,0.1815253349823486,42.62410773499869,46.24599389603827,1.0849727150549981
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,8,SMCO_BR,SMCO_BR_EVO,15548.72920892544,15559.325306359558,evo,0.06814767491117767,43.537849468993954,46.23479752894491,1.0619449075423815
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,9,SMCO_BR,SMCO_BR_EVO,15653.805930254935,15627.630809526128,base,-0.16721250311540564,42.95431888208259,41.21279887203127,0.9594564631595695
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,0,SMCO_BR,SMCO_BR_EVO,3199.7355001374353,3204.833871917133,evo,0.15933728833144448,5.649632107000798,5.639879359980114,0.9982737376813263
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,1,SMCO_BR,SMCO_BR_EVO,3248.7213088222643,3242.4112710210356,base,-0.19423142834976442,5.801218984066509,6.019136931048706,1.0375641649764862
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,2,SMCO_BR,SMCO_BR_EVO,3261.4948028012705,3292.1709020914363,evo,0.9405533703079474,5.677175942924805,5.738539787009358,1.0108088677718414
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,3,SMCO_BR,SMCO_BR_EVO,3199.9849750976296,3185.853643906635,base,-0.44160617318408657,5.66296099696774,5.603210623958148,0.9894489167342693
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,4,SMCO_BR,SMCO_BR_EVO,3229.433251063641,3247.8254194881097,evo,0.5695169088387614,5.77012185100466,5.836668414063752,1.011532956283671
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,5,SMCO_BR,SMCO_BR_EVO,3329.8232935769092,3309.922017902764,base,-0.5976676213579896,5.625752196996473,5.712807145086117,1.0154743659232133
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,6,SMCO_BR,SMCO_BR_EVO,3238.0049499867346,3252.0431790346693,evo,0.4335456327203021,5.637526542064734,5.653254169970751,1.0027898099971086
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,7,SMCO_BR,SMCO_BR_EVO,3268.5136809952864,3277.6943611022207,evo,0.28088241332184505,5.668053069966845,5.820935956086032,1.0269727337115566
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,8,SMCO_BR,SMCO_BR_EVO,3232.0732385858,3213.8328417430034,base,-0.5643559256342137,5.770760001032613,5.925383534980938,1.0267943102677388
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,9,SMCO_BR,SMCO_BR_EVO,3183.9042209442914,3183.8876229010234,base,-0.0005213110105140571,5.69806474307552,5.74131157703232,1.0075897407114154
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,10,SMCO_BR,SMCO_BR_EVO,3234.8415654163027,3257.09129830033,evo,0.6878152278584271,5.6803249779623,5.583074107998982,0.9828793475125776
