AE50,AE95,AE99,algo,dim,fopt_mean,fopt_sd,label,maximize,name,rMSE,time_avg,n_replications,best_opt
303.66626884728873,333.62747649608406,334.34309644290016,SMCO_R,200,-302.2834792001578,26.64280303465287,table2_Rastrigin_d200_max,True,Rastrigin,303.3383537496337,29.918881048104957,10,6443.991268163376
4.320099833421409e-12,1.6677859093761064e-11,1.9706476450664923e-11,GenSA,200,-1.2050804798491299e-11,6.2728400421469995e-12,table2_Rastrigin_d200_max,True,Rastrigin,8.882136619206271e-12,14.023294885305223,10,6443.991268163376
1987.9116840119304,2114.552752148527,2121.005690594328,DEoptim,200,-2018.7617397620015,67.4142670891329,table2_Rastrigin_d200_max,True,Rastrigin,2019.7745361780676,155.31837247420918,10,6443.991268163376
2741.220125909194,3024.7218993393963,3076.2011619886166,GA,200,-2794.606375094893,163.05966747196507,table2_Rastrigin_d200_max,True,Rastrigin,2798.8844923221545,0.9462908641027752,10,6443.991268163376
1931.7125773567955,2006.0048954270608,2008.4940054959388,PSO,200,-1925.462022453609,66.61399248576713,table2_Rastrigin_d200_max,True,Rastrigin,1926.498814301874,0.3131500769173726,10,6443.991268163376
102.57119594443611,194.75097649208982,198.29612265954043,SMCO_EVO,200,6331.689546935928,56.885558247692984,table2_Rastrigin_d200_max,True,Rastrigin,124.59553223965924,30.44538054509321,10,6443.991268163376
100.51552104600614,192.4626581945091,196.06705151956785,SMCO_R_EVO,200,6333.824620184283,56.85143341496182,table2_Rastrigin_d200_max,True,Rastrigin,122.66037363448542,30.55833700619987,10,6443.991268163376
100.6133709929245,192.57387064476342,196.18091295810095,SMCO_BR_EVO,200,6333.724625587223,56.847607451593504,table2_Rastrigin_d200_max,True,Rastrigin,122.74859628806581,30.968948344606908,10,6443.991268163376
