label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO,0.028286543417721986,6.010650078762048e-05,3.7069762188091104e-05,0.0001138960680650447,0.00012304174875528594,1.8012572229949253,3.850334935083644e-05
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO_R,0.02794814073201269,7.280321774264952e-06,3.6688573575860417e-06,1.4788187954184458e-05,1.6112303515056767e-05,1.8012980751922933,4.958935613607345e-06
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO_BR,0.055588972914847545,6.411983259148548e-06,2.3992042494924704e-06,1.4385429942143091e-05,1.5878850301986878e-05,1.80129903620379,4.693253367211181e-06
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,GD,0.001025874557089992,1.6642987878352133,1.8004503027122647,1.8013034100985532,1.8013034100985532,0.15772223406736527,0.26204715302119025
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SignGD,0.003048275062115863,1.533863407733126,1.675690935267442,1.8013034093080273,1.8013034100985532,0.3169150579431585,0.38681704774340014
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,ADAM,0.011681591017520986,1.6125821337913109,1.7816609275745054,1.8013034100985506,1.8013034100985532,0.22383566490667262,0.3350240787897469
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SPSA,0.003054434346500784,1.5913380771930266,1.7852575066535166,1.8013034100985506,1.8013034100985532,0.2531948189996627,0.3687663804862925
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,optimLBFGS,0.001571082201669924,1.2311021105042874,1.000000000000003,1.8013034100985506,1.8013034100985532,0.6887298517148377,0.5275880798857974
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,BOBYQA,0.0366016283002682,0.9148500974796256,0.8013034534263647,1.3885473395354353,1.3885474137397853,0.9932657854565367,0.4294120252114049
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO_EVO,0.01919843035703525,1.0994589604835925e-37,0.0,1.0977480130026714e-68,2.1672919855892685e-44,-4.938746703491313e-39,1.0994491624487037e-37
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO_R_EVO,0.019593060999410227,3.4079857625725415e-40,0.0,4.715208960477691e-81,4.341092816842533e-50,-1.7005946322164117e-41,3.4071489643095896e-40
table1_Michalewicz_d2_max,Michalewicz,2,True,500,1.8013034100985532,SMCO_BR_EVO,0.02119161818048451,6.127575811906781e-32,5.353635021471429e-119,2.2161308504732038e-66,8.1507315643976e-40,-2.7409333520066233e-33,6.127573131283057e-32
