label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO,0.03052390546281822,0.6531207442811279,0.44935049631024526,1.0954471841777433,1.0954471841777433,180.6225360835921,0.4379023221499366
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO_R,0.03092622920277063,0.21783652405781556,0.0034116768713374768,0.40900178303672446,0.4096038953438276,180.9890049084221,0.18297045129458725
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO_BR,0.031228009272599593,0.27512911180955474,0.07007058273430289,0.4189842281383249,0.5769117628772827,180.96816791095787,0.23747605270697025
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,GD,0.023202287629363126,126.01171294660298,124.6784317651807,174.51227962620774,178.09882150015525,61.34217705464206,39.221108740122
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SignGD,0.023950755081837995,126.00706856785652,124.67841920687903,174.51227968992077,178.09867420030355,61.350948112808865,39.23299153733747
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,ADAM,0.028080775837297553,126.00265256818282,124.6784673915619,174.51227963296472,178.09866243418253,61.35634998031358,39.235301726475434
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SPSA,0.024486676272237672,126.4610979270019,125.20750251011893,174.9872412521081,178.70845871125485,60.869721606509366,39.221960929266636
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,optimLBFGS,0.002218702658661641,122.4061537775004,122.41978801140348,174.35854393768884,178.0986624196309,66.75247238551866,43.7037040738668
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,BOBYQA,0.043774259193683975,125.77848504365721,124.67841141921193,174.52500040629914,178.09866242006717,62.06946528871336,40.66300671843125
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO_EVO,0.030970447450876237,0.6677362256907008,0.4612753398532021,1.0954471841777433,1.0954471841777433,180.60584065780995,0.4411314141432266
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO_R_EVO,0.031162875100271777,0.20208598983310272,0.0034116768713374768,0.40899162796999067,0.4100233634988487,181.0032859890239,0.17331439800748363
table1_Griewank_d2_max,Griewank,2,True,500,181.10750183470603,SMCO_BR_EVO,0.03151206756744068,0.2901103154178251,0.07007058273430289,0.41836127350556607,1.8663136527422637,180.96171319857868,0.25106919398504407
