label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO,0.02208734196878504,0.33093298346872946,0.00877095092431368,0.9970609568390068,1.001028213019636,-0.10937980760818242,0.31264707518599566
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO_R,0.021990295763127506,0.3300612159584101,0.001081024510487083,0.9951287339041273,0.995673243724609,-0.10243995654501702,0.3140760243653804
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO_BR,0.04419525700085796,0.33006121525036536,0.001081024510487083,0.9951287339041273,0.995673243724609,-0.10243954539771283,0.31407615798925903
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,GD,0.0015097631237003953,61.45336760023623,60.37341482521684,71.9382513556707,77.23516937779483,-60.96911886270534,7.707252298391093
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SignGD,0.0023777569469530134,32.712817584379934,29.31024551386021,54.12206708454846,63.517729729131155,-29.637687435029694,13.86074161539193
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,ADAM,0.009944499903940595,38.7538063846861,35.36113188425159,61.886374971368255,69.19598395071341,-35.74900993068549,14.977130136703485
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SPSA,0.007504304058384151,60.218850166786346,59.636209614468086,72.36183434970337,80.40013811528684,-59.61709512718751,8.50037627398566
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,optimLBFGS,0.0023303265428403393,17.612967513980674,9.94956030186632,31.838487585374224,49.74744586910333,-13.829414644809535,10.917981492483246
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,BOBYQA,0.03128294690896291,20.785873535118903,16.914203178814596,33.8283246482813,49.74744611968659,-17.59076313503848,11.084372674179091
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO_EVO,0.02598678636457771,0.12587457462211077,0.0002580370102869267,0.004035857785761358,0.9950234099420474,0.01668643927023443,0.12488869481555759
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO_R_EVO,0.026012841222109274,0.1604835680988773,0.0007390328470950891,0.0025220390916661727,0.9953026061543514,0.026719917183882478,0.15840213653699864
table1_Rastrigin_d2_min,Rastrigin,2,False,500,-7.105427357601002e-15,SMCO_BR_EVO,0.026589120278833433,0.10906625660914025,0.0012324226918511982,0.0029415870286957357,0.9950124013732737,0.013231884369714316,0.10836913543015413
