label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO,0.027394729129620828,0.016864050052111654,0.011720743121626742,0.028950169888942206,0.03386516591442275,-0.01655008335243225,0.00846937782206851
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO_R,0.027199345594504848,0.023178106395242756,0.023607149043692155,0.04495016293218297,0.04901954763494128,-0.02200613862759128,0.011650431799005859
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO_BR,0.0537132362666307,0.023178106395242756,0.023607149043692155,0.04495016293218297,0.04901954763494128,-0.02200613862759128,0.011650431799005859
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,GD,0.0012625958375865594,71.16178023716189,60.9130265700539,123.9927851693309,154.29171115209894,-60.81775870704141,36.98883882823104
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SignGD,0.002905640522483736,71.13444098706675,60.86648297594922,123.95500302701855,154.27090527631043,-60.78585824216272,36.988687327259115
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,ADAM,0.02677156390924938,71.19388429938995,60.93701755716195,124.0058883834074,154.29378752035623,-60.8537030798405,36.99150611015847
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SPSA,0.023059733137954026,71.1966692396846,60.93897447466623,124.00844127198246,154.29597390966677,-60.857085359411876,36.99130163419487
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,optimLBFGS,0.0021273015337064864,66.21001509467352,53.30610291298885,121.62377882387737,152.93770601869318,-55.29288936006871,36.46008965617062
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,BOBYQA,0.04071596328332089,69.9495974103205,59.39749339633917,122.55846008624628,154.15637396276,-59.40095768478778,36.97891807561321
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO_EVO,0.030882341704680585,0.015724121588293668,0.010446399121528616,0.030407773363866183,0.04162894543808121,0.012888821102228616,0.009016315177330914
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO_R_EVO,0.030982843504287302,0.017777842401982078,0.01029978518825947,0.03187949338989653,0.04684181773944269,0.014389018508439481,0.010451408565225074
table1_Griewank_d2_min,Griewank,2,False,500,-0.0019620991123610043,SMCO_BR_EVO,0.0315025634978665,0.030273379894894103,0.023257521470360476,0.05602806394700167,0.0739924453718635,0.02531417148886475,0.01662024842805181
