label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO,0.037394404454738836,0.17049413215997605,0.16234540163653932,0.25795064235694604,0.2765337514803836,-0.15861360310262948,0.06259386639792719
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO_R,0.037251330871484245,0.047653421445685164,0.04533478520168366,0.07258413804215261,0.08289022529402448,-0.0441324340637934,0.017996534685821745
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO_BR,0.07373817898717243,0.047653421445685164,0.04533478520168366,0.07258413804215261,0.08289022529402448,-0.0441324340637934,0.017996534685821745
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,GD,0.0019894280735170467,20.169295723024604,20.681770268536575,21.928243701588393,22.130712422988676,-20.046304876186124,2.2262268442933753
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SignGD,0.003956244323169812,19.965700116384795,20.412229449912758,21.69588801792345,21.93724025033915,-19.845471851374057,2.1899869875554434
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,ADAM,0.015937132882885636,20.360017037560393,20.860139399171786,21.98240628021082,22.159005152411297,-20.24529673368886,2.1604657841387636
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SPSA,0.0019128890347201377,20.2844333199528,20.779183054018674,21.992736242081566,22.16439462136367,-20.167085106014714,2.1809285849254127
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,optimLBFGS,0.002848589957226068,18.413293728397424,19.466918702918427,20.779573700648925,20.936525296960344,-18.041125210681496,3.6870579827444656
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,BOBYQA,0.033077295158756896,18.802382450186734,19.536882367863697,19.927391348428067,20.844288040082027,-18.678294242557616,2.158761668461654
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO_EVO,0.045026484736357814,0.04106345708462575,0.022355278343177076,0.08759647869344725,0.11533667848623659,0.0315978927592606,0.02707425459358008
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO_R_EVO,0.04521979507163633,0.04334617224456514,0.03876534690814459,0.06889195575509496,0.07707491646481195,0.0395407934032213,0.019262724335020583
table1_Ackley_d2_min,Ackley,2,False,500,-5.740836894752022e-07,SMCO_BR_EVO,0.04556786182837095,0.04914345433119234,0.04467664652533543,0.07736668636302375,0.08913960678883692,0.045227264586411894,0.020815844817826203
