experiment,pair,algo,func,dim,rep,fopt,time,iterations
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,50,181.01771143512354,0.05638006003573537,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,51,181.10737005971995,0.05793651891872287,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,51,181.10750093721128,0.05700631905347109,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,52,181.10750132005833,0.0572479929542169,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,52,181.10749943446845,0.06967491901014,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,53,181.10628894970105,0.05630967498291284,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,53,181.10721294250908,0.058331124018877745,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,54,181.1074885032867,0.057461583986878395,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,54,181.1074376653269,0.061696827062405646,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,55,181.10750049820763,0.05500787601340562,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,55,181.08293598080397,0.05738829995971173,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,56,181.1074188425273,0.058291644090786576,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,56,180.9769897054676,0.05717828101478517,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,57,180.6906058091644,0.05574950005393475,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,57,180.01205465052828,0.08002420200500637,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,58,180.69803114405687,0.08156108600087464,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,58,180.67050693454715,0.07390224700793624,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,59,181.10738393107317,0.07824089191854,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,59,180.55497907531202,0.07604890293441713,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,60,181.10748633787537,0.06503032403998077,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,60,181.10746217513855,0.058755393023602664,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,61,181.0055532800926,0.05614073504693806,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,61,181.106399914122,0.07162603898905218,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,62,180.6963485264766,0.057421879027970135,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,62,181.10749697072418,0.05681122897658497,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,63,181.10524467972508,0.055509188096039,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,63,181.10554081022303,0.05684620200190693,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,64,180.72974055295015,0.05485910200513899,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,64,181.1063929991378,0.05708995403256267,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,65,181.0809742618096,0.055785069009289145,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,65,181.10750137132007,0.05718420201446861,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,66,181.10474059965705,0.05498085601720959,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,66,180.31778981070732,0.05692094494588673,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,67,181.10741646562673,0.055271357065066695,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,67,181.1073690561552,0.05699597205966711,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,68,181.10749179323486,0.05520468798931688,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,68,181.10743870888354,0.05700281402096152,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,69,181.10747969241285,0.05531892704311758,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,69,181.1072966927472,0.0569361139787361,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,70,181.08588241304304,0.055017777951434255,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,70,181.10746907307288,0.056802537059411407,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,71,180.67287036725338,0.055383199942298234,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,71,181.00672137243583,0.05669079604558647,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,72,181.10750023953057,0.05507128103636205,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,72,180.84765385750342,0.08574825094547123,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,73,181.10696126010822,0.05515791603829712,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,73,181.10749880011738,0.05652932997327298,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,74,180.10478377159274,0.05505582003388554,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,74,180.59087977540938,0.05669735395349562,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,75,181.1075017359673,0.05533919495064765,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,75,181.10748845692237,0.05645852198358625,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,76,181.1074554905166,0.05492984992451966,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,76,181.10443903421117,0.056428170995786786,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,77,181.10750168181812,0.05512427899520844,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,77,181.10733446785886,0.056546602048911154,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,78,181.07697027549446,0.054405890055932105,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,78,181.01401982026906,0.05759563494939357,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,79,181.10159669214406,0.05709065101109445,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,79,181.10677992676176,0.05773246695753187,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,80,181.1074978806161,0.05468202196061611,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,80,181.1060267088705,0.056389035074971616,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,81,181.10745099888783,0.054907953017391264,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,81,180.16893977738243,0.05654038302600384,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,82,181.0913922382654,0.05481600703205913,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,82,181.10750140830024,0.05633815098553896,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,83,181.1071236197961,0.05473905196413398,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,83,181.10735436400876,0.05645938205998391,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,84,181.10727937182168,0.05479804193601012,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,84,181.10312599647906,0.05594747408758849,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,85,180.87697339789395,0.055020152940414846,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,85,181.1075016560492,0.056487504043616354,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,86,181.10750166452257,0.055099933058954775,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,86,181.1074971020778,0.057592342025600374,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,87,180.96205570638102,0.0563759149517864,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,87,180.6974647544109,0.056229487992823124,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,88,180.48220334601908,0.05466235906351358,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,88,181.1073940558077,0.05757156002800912,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,89,181.10744086904495,0.055392491980455816,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,89,181.10621703467015,0.05674559099134058,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,90,180.89603630165703,0.057134969974868,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,90,180.84461557455987,0.05769856390543282,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,91,181.10750141083417,0.05614477500785142,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,91,181.10750141083417,0.05694540205877274,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,92,181.10748777423464,0.054976562038064,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,92,181.10748333136917,0.056278106989338994,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,93,180.69085946210507,0.05564991000574082,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,93,181.0564387000836,0.05772068595979363,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,94,181.10750161879912,0.05492376699112356,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,94,180.98647378458534,0.056572273024357855,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,95,181.10568407307292,0.056480619008652866,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,95,181.10749458180177,0.056781798019073904,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,96,180.852631329806,0.05458405090030283,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,96,181.1071043896542,0.06862040201667696,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,97,181.10604226840206,0.0547569680493325,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,97,181.10743634481287,0.06942667695693672,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,98,181.03282016053652,0.054664058960042894,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,98,180.9802387326925,0.07006795494817197,303
1,SMCO_vs_SMCO_EVO,SMCO,Griewank,2,99,181.10742684331782,0.05482897500041872,303
1,SMCO_vs_SMCO_EVO,SMCO_EVO,Griewank,2,99,181.10749537312861,0.056222752085886896,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,0,181.05522535725953,0.056055209948681295,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,0,181.0843531155775,0.05676549801137298,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,1,181.05682360819304,0.05783145397435874,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,1,181.09687308001813,0.05769054510165006,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,2,181.05522535725953,0.07030562800355256,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,2,181.0806614149795,0.05694406805559993,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,3,181.05522535725953,0.05547183600720018,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,3,181.05522535725953,0.05687946907710284,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,4,180.6981426216344,0.07432411704212427,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,4,181.10750032476827,0.05777436401695013,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,5,181.05522535725953,0.05721629108302295,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,5,180.6985107205609,0.05764886399265379,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,6,181.1075017972575,0.05598303803708404,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,6,180.6985107829626,0.05849397205747664,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,7,181.05522535725953,0.07768578000832349,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,7,181.05522535725953,0.05680596502497792,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,8,179.24118804245808,0.05508710700087249,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,8,180.61549178451463,0.057688897009938955,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,9,181.05522535725953,0.055521885049529374,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,9,181.05522535725953,0.05631908494979143,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,10,180.2797706551954,0.05527269502636045,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,10,180.6943786458713,0.0566050389315933,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,11,181.05522535725953,0.055116715957410634,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,11,181.10750175531757,0.05656630906742066,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,12,181.05522535725953,0.055209469981491566,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,12,181.05522535725953,0.0567588988924399,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,13,181.05522535725953,0.0553429089486599,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,13,181.10750115566447,0.056753247044980526,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,14,181.01719567423515,0.05573956004809588,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,14,180.69851064123552,0.05705803295131773,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,15,180.69851090853828,0.055310046998783946,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,15,181.10750128340274,0.05675032292492688,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,16,180.6985108955976,0.055349924019537866,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,16,181.10750182547997,0.05681238102260977,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,17,180.6985101573054,0.05510538606904447,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,17,181.1044882858682,0.05622768902685493,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,18,181.05522535725953,0.055046563036739826,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,18,180.6985108917039,0.056695253937505186,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,19,181.08715126733603,0.05445256596431136,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,19,180.69851048102407,0.05570153403095901,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,20,181.05522535725953,0.055311299045570195,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,20,181.05522535725953,0.05619224009569734,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,21,181.08980652721715,0.054899980896152556,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,21,181.05522535725953,0.056591279921121895,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,22,181.05522535725953,0.05463858903385699,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,22,181.05522535725953,0.05697295593563467,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,23,180.98282297700456,0.055267191026359797,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,23,179.953047281579,0.056702321977354586,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,24,181.05522535725953,0.05590496410150081,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,24,181.10750116379893,0.05593924899585545,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,25,181.10750133275764,0.05496356904041022,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,25,181.1075017604865,0.05628771102055907,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,26,181.10054171221242,0.05528836091980338,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,26,181.0543549111168,0.056699180975556374,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,27,181.10750149204034,0.0557333710603416,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,27,181.10750144493753,0.0567997139878571,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,28,181.10750131256617,0.05535539402626455,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,28,181.10750126319252,0.056533326976932585,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,29,181.10750112457438,0.055343908024951816,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,29,181.01840704659767,0.05632141407113522,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,30,181.05522535725953,0.054489123984239995,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,30,181.09246990561357,0.056450507952831686,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,31,181.10749992804205,0.055266611045226455,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,31,181.10750175011717,0.05630713200662285,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,32,180.6984093484833,0.054282875964418054,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,32,180.69833316264047,0.056561175966635346,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,33,181.07163014203238,0.05748652305919677,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,33,181.10750182352126,0.05622010899242014,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,34,181.0894553188973,0.05525669700000435,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,34,181.10750177979415,0.05640757188666612,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,35,181.10750180483117,0.05578649009112269,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,35,181.10750105932692,0.056951406062580645,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,36,180.68809698960217,0.05592286598403007,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,36,181.10467116080216,0.056788527057506144,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,37,181.1075017098384,0.05430000007618219,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,37,181.10750173768471,0.060454050078988075,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,38,181.05522535725953,0.0553832909790799,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,38,181.05522535725953,0.056426719995215535,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,39,181.05522535725953,0.05521163798402995,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,39,181.05522535725953,0.0606229790719226,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,40,181.10750148695502,0.05478438292630017,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,40,181.10750118185646,0.06533526501152664,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,41,181.10750169727768,0.0552440439350903,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,41,180.6985104183261,0.0715715039987117,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,42,181.10750182389768,0.05563715798780322,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,42,181.04380986429817,0.07110757497139275,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,43,181.10750169612623,0.05519569502212107,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,43,181.10618611951588,0.05662849103100598,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,44,180.68245953361284,0.07098077703267336,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,44,180.69851089851784,0.058435576036572456,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,45,181.09725037787737,0.05577622202690691,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,45,181.1075014059933,0.05661731807049364,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,46,181.10747442886085,0.05529197899159044,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,46,180.43435088848838,0.07720440800767392,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,47,180.69126454640934,0.05547987506724894,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,47,180.6906139947196,0.056761451065540314,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,48,181.05522535725953,0.05569617298897356,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,48,181.107500748027,0.07660477398894727,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,49,180.69813785079245,0.0550862830132246,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,49,181.10750096272994,0.05669321201276034,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,50,180.698510602575,0.055623512947931886,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,50,181.05522535725953,0.057019651983864605,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,51,181.06811302992062,0.055898418999277055,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,51,181.05522535725953,0.05739443004131317,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,52,181.05522535725953,0.05549606599379331,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,52,181.10746181510007,0.06383980298414826,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,53,181.10750159422352,0.0560570009984076,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,53,181.10750144452373,0.05690497893374413,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,54,181.05522535725953,0.054841571021825075,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,54,181.10750142493868,0.056910727987997234,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,55,181.05522535725953,0.05537720303982496,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,55,181.05522535725953,0.056889489060267806,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,56,181.05522535725953,0.05513299792073667,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,56,180.8900684945422,0.056845695013180375,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,57,181.10750180069226,0.05552951304707676,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,57,180.6957042035832,0.05664549395442009,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,58,181.05522535725953,0.055534305050969124,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,58,181.05522535725953,0.05650953098665923,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,59,181.10421750210676,0.05637909099459648,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,59,181.10750149371242,0.05668789800256491,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,60,181.09222490220935,0.05498799297492951,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,60,180.09922324506996,0.056887243990786374,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,61,181.10750182866303,0.05539398093242198,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,61,181.1075018335269,0.05679300893098116,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,62,181.10740855033296,0.05555723200086504,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,62,179.24118340175812,0.05669756093993783,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,63,181.10750178906017,0.05490037798881531,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,63,181.1074991591419,0.05638832692056894,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,64,181.10750154384846,0.05513901391532272,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,64,181.10747784540757,0.05663746199570596,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,65,181.05522535725953,0.055742776952683926,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,65,181.10745823964947,0.05649676895700395,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,66,181.10477603866462,0.056051256018690765,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,66,181.05522535725953,0.05673776299227029,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,67,180.6985108898587,0.05522934009786695,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,67,181.05522535725953,0.05667804193217307,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,68,181.10749541159646,0.055456855916418135,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,68,181.10750177766715,0.05677990207914263,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,69,180.69733839699083,0.05597779795061797,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,69,180.84640183989129,0.05918781796935946,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,70,181.1075017239686,0.05485889094416052,153
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R_EVO,Griewank,2,70,181.05522535725953,0.05655391002073884,303
1,SMCO_R_vs_SMCO_R_EVO,SMCO_R,Griewank,2,71,180.68319797610897,0.05510836304165423,153
