pair,func,dim,rep,base_fopt,evo_fopt,evo_wins,base_wins,tie
SMCO_vs_SMCO_EVO,Rastrigin,2,0,80.70654734406035,80.70554152216386,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,1,80.70641980438813,80.70654560391864,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,2,80.70542816315532,80.7060877174071,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,3,80.70618967530842,80.70644421761001,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,4,80.70617933302889,80.7063481180333,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,5,80.70631971447754,80.70566182575385,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,6,80.70616231735909,80.69791761800651,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,7,80.70657773273223,80.70636147050502,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,8,80.70589229974686,80.70651227996615,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,9,80.70650325768773,80.7063843565696,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,10,80.70626041717372,80.70609436707642,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,11,80.70622849692941,80.70634675664326,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,12,80.70646997886536,80.70461611899387,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,13,80.7058180015394,80.70641824777069,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,14,80.70652776653148,80.7050316081795,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,15,80.70656120585724,80.7064733386428,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,16,80.70647857300888,80.70423867850447,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,17,80.70641434093154,80.7064923470676,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,18,80.70656463859682,80.70650984870245,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,19,80.70367900828033,80.706532253096,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,20,80.70637106476156,80.70652565254979,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,21,80.70629017982094,80.70586024952189,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,22,80.70652286110742,80.70637446728452,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,23,80.70649645560722,80.70649645560722,0,0,1
SMCO_vs_SMCO_EVO,Rastrigin,2,24,80.70639327860505,80.70618206067965,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,25,80.70644609450885,80.70650302166872,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,26,80.7058681875578,80.70625672021177,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,27,80.70630526276094,80.70509164263348,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,28,80.70650882975922,80.70550414414599,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,29,80.7048736759581,80.70643880706854,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,30,80.70634626618113,80.7064536476584,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,31,80.70641609142918,80.70650911925918,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,32,80.70653122502884,80.70612662119088,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,33,80.70570323636079,80.7065688228565,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,34,80.70530194877644,72.66572485800822,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,35,80.70615680223929,80.70643678976327,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,36,80.70636777728109,80.70598045305618,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,37,72.66520913317359,72.66558358320717,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,38,80.70655848756593,80.70648249504325,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,39,80.70624076608166,76.12448455431186,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,40,80.7056102705086,80.70638038109355,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,41,80.70619816243665,80.70646985870411,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,42,80.70649445295331,80.70651239562966,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,43,80.70654852104633,80.70513667316263,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,44,80.70529274980152,80.70633974727232,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,45,80.70656613462421,80.70650038199814,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,46,80.70569203011658,80.70629210821782,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,47,80.70630547588792,80.7063706132647,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,48,80.70653198723922,80.70638010488909,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,49,80.70646424115841,80.70631892039941,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,50,80.70639547589525,80.70628142029778,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,51,80.70656872893615,80.7063098704815,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,52,80.70642254701897,80.7033667855004,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,53,80.7063224795858,80.70339408895985,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,54,80.70610277667353,80.70585717377173,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,55,80.70654474137521,80.70657276552987,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,56,80.70601883059749,80.70633594315767,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,57,80.70587279085612,80.7065640851302,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,58,72.66477657818058,80.70388659897877,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,59,80.70653054121442,80.70639355921932,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,60,80.7063918314876,80.70582030946792,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,61,80.70634113192423,80.70634980729001,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,62,80.70469338025987,80.70649426156635,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,63,80.70014391623411,80.70657832246886,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,64,80.7063318679715,80.7065695035363,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,65,80.7064936653433,80.70656091962638,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,66,80.70651885986422,80.70636361789298,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,67,80.7052719051078,80.70596186747352,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,68,80.7063447947499,80.70626712762368,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,69,80.70614239014353,80.70536500443683,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,70,80.70651400937507,80.70622228563627,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,71,80.70641789260378,80.7062666245297,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,72,80.70312986559986,80.70651093020334,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,73,80.70643708972085,80.70651203345409,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,74,80.70651704888708,80.70597133342082,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,75,80.70648630312353,80.70653437432087,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,76,80.7065370545746,80.70519267658571,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,77,80.706361946194,80.70593698950984,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,78,80.7064909288064,80.70651906846336,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,79,66.63510226587786,66.36764806684445,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,80,80.70614757050065,80.70611457968224,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,81,80.7060680423957,80.70626096728749,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,82,80.70651464745814,80.70616519298804,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,83,80.7060567864381,80.70416923332701,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,84,80.7054892108511,80.70650258846837,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,85,80.70650893810925,80.70626580340829,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,86,80.70608490099706,80.70528833092656,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,87,72.66505656160703,80.70649650059181,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,88,80.70657512305465,80.70622295203222,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,89,80.7063713003572,80.7063713003572,0,0,1
SMCO_vs_SMCO_EVO,Rastrigin,2,90,80.70646165172256,80.70647047383983,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,91,80.70631335444207,80.70630486988696,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,92,80.70285183104494,80.7065693269164,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,93,80.70646903564526,80.70637911855115,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,94,80.70640501954956,80.70550468823038,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,95,80.70627811650931,80.70610748461532,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,96,80.706493749067,80.70652328801701,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,97,80.70637522949244,80.70626689759396,0,1,0
SMCO_vs_SMCO_EVO,Rastrigin,2,98,80.70624560698121,80.70655412035379,1,0,0
SMCO_vs_SMCO_EVO,Rastrigin,2,99,80.7060381539051,80.70555654997736,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,0,72.66571670806792,80.70510532207228,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,1,80.70585373447764,80.70652738291545,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,2,80.70551038738319,80.70581486685205,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,3,80.70629244269205,80.70614741706126,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,4,80.70655790621315,80.70548080497277,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,5,80.70651160485257,80.70653644148072,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,6,80.70656531878483,80.7063610902724,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,7,80.70626190789477,80.70605793894649,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,8,80.70599693934254,72.66568997254085,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,9,80.70647359915841,80.70628982884772,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,10,80.70646502984268,80.70546169975738,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,11,80.70643254204595,80.70651040515071,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,12,80.70608889194817,80.70574219985971,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,13,80.7064101773618,80.70579074161186,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,14,80.70606796201086,80.7051317154127,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,15,80.70505055886336,80.70656202604955,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,16,80.70656568046276,80.70652798575259,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,17,80.70655234202422,80.70657652182055,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,18,80.70615114502678,80.70629922550705,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,19,80.70658029438404,80.70638239754989,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,20,80.70494802951025,80.70627932790899,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,21,80.70593503677857,80.70646846810209,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,22,80.70548840703532,80.70599447886778,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,23,80.70645858632601,80.70649283189117,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,24,80.7062463151224,80.70648763052986,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,25,80.70608526904553,80.70630842292539,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,26,80.7065048428224,80.7065048428224,0,0,1
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,27,80.70605115273017,72.66569409109617,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,28,80.70651068371893,80.70644334041897,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,29,80.7065799660003,80.70651194254165,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,30,80.70611750223672,80.70631770026321,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,31,80.70644446698418,80.7062750916125,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,32,80.70657534754557,80.70620854782982,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,33,80.70617516206661,80.70636376464716,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,34,80.70635443412803,80.70486793423845,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,35,80.70654127516931,80.7065361727483,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,36,80.70561963779572,80.70657693817489,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,37,80.70657684504731,80.70657151050392,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,38,80.70621736385768,80.70598718054435,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,39,80.7065633706749,80.70657022985176,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,40,80.70656537992295,80.70657980675193,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,41,80.70653179062617,80.70656669848623,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,42,80.70651003268183,80.70599144343234,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,43,80.70657863511123,80.70644670196218,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,44,80.70650173211914,80.70499969147988,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,45,80.7064517650839,80.7064517650839,0,0,1
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,46,80.70552791369175,80.7047519534907,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,47,80.70627161710635,80.70651886355937,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,48,80.70655891215839,80.7063148849858,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,49,80.70650891650695,80.70627701819889,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,50,80.70657735962057,80.70651903798577,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,51,80.7064648599119,80.70653922834884,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,52,80.70602943404174,80.70657991429438,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,53,80.70594486534425,80.70527688926995,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,54,80.70657977197402,80.70632872916002,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,55,80.70651241333584,80.70653112754681,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,56,80.70544769892972,80.70548955805539,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,57,80.70528180397453,80.70586777156501,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,58,80.70637369184072,80.70656170826342,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,59,80.7051892396675,80.70629884778818,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,60,80.70648950817363,80.70597361123795,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,61,80.70650050797164,80.7064316667715,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,62,80.7048806348241,80.70607377226798,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,63,80.70651396121067,80.70653727356733,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,64,80.70654996577309,80.70614181574692,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,65,80.7061615853459,80.70647053755462,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,66,80.70509301847937,80.7065154653969,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,67,80.70630447188898,80.70646970081813,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,68,80.70630805312601,80.70594982906647,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,69,80.70655394150211,80.70657802162597,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,70,80.70657510068163,80.70655134891926,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,71,80.70633255884961,80.70646454673715,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,72,80.70657106049639,80.70620727968407,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,73,80.70628103956992,80.70647611259892,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,74,80.70649257101267,80.70636757582413,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,75,80.7065081060098,80.70608904972676,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,76,80.7062764983115,80.70590683739313,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,77,80.70475449647464,80.70556700959321,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,78,80.70651598741577,80.70634341671101,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,79,80.70633382875621,80.70641455961004,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,80,80.7065391961547,80.7065391961547,0,0,1
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,81,80.70649088030385,80.70637887618838,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,82,80.70657899855196,80.7055447770896,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,83,80.70637351464389,80.70655957188418,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,84,80.70619879596762,80.70642683566311,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,85,80.70628135359686,80.70543746102967,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,86,80.70648081861646,80.70658032346806,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,87,80.70657982215893,80.70612072434413,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,88,80.70647243695014,80.7062043399184,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,89,80.70657094915069,80.70657954341496,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,90,80.70607573306955,80.70653882211857,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,91,80.70657170780763,80.7065774156198,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,92,80.70639910520278,80.70637271232651,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,93,80.70635942795992,80.70502059512802,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,94,80.70643484557729,80.70651512192175,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,95,80.70658027763068,80.70615371076917,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,96,80.7057924276063,80.70629259034624,1,0,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,97,80.7065667931148,80.70648116754597,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,98,80.70657536702771,80.70657466142862,0,1,0
SMCO_R_vs_SMCO_R_EVO,Rastrigin,2,99,80.7062897004505,80.70656928306178,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,0,80.7063984535655,80.70553899386996,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,1,80.70562941121625,80.70649282908022,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,2,80.70651199471953,80.70639645650486,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,3,80.70657765476012,80.70651365088165,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,4,80.7065334987492,80.70639958472307,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,5,80.70649888569433,80.70654302518778,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,6,80.7062276568552,80.70656592288381,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,7,80.70639238532107,80.70646579530697,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,8,80.70654577783112,80.70643714651249,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,9,80.70473894705432,80.7058505058789,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,10,80.70645728947122,80.70559237136906,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,11,80.70584229978566,80.7065747729938,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,12,80.70648926881458,80.70555306740661,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,13,80.70607559389799,80.70565736339401,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,14,80.70655124461445,80.70531284670258,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,15,80.70606055301539,80.7065462413351,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,16,80.70576301261909,80.70631018210383,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,17,80.70534267832497,80.70542508257695,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,18,80.70647510773266,80.70460539505837,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,19,80.70652858058051,80.70657259354564,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,20,80.70652635943138,80.7065796840285,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,21,80.70630522861912,80.70653655450025,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,22,80.7057061327029,80.70654815733671,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,23,80.70629952621087,80.70603002480547,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,24,80.70646560780796,80.70544888514249,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,25,80.7065587548961,80.70588887669447,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,26,80.70534150174109,80.70658024933618,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,27,80.7064478280022,80.70642600948196,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,28,80.7060853322163,80.70645940689374,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,29,80.70651485881652,80.70603363969511,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,30,80.70549155452784,80.7064776717184,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,31,80.70593803708934,80.70653579616894,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,32,80.70560060496226,80.70655406377344,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,33,80.70631094476813,80.70657826783172,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,34,80.70446513012311,80.70657781906192,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,35,80.70510535542252,80.70648447022357,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,36,80.70647974008288,80.70655766596165,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,37,80.70603455764203,80.70625291012519,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,38,80.70652927946145,80.70652927946145,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,39,80.70548362044119,80.70537239793838,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,40,80.70657786496241,80.706530301068,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,41,80.70655556442925,80.70602991931374,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,42,80.70542025136035,80.70645595391112,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,43,80.70653710940145,80.70657330265165,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,44,80.70573586448378,80.7059376984599,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,45,80.70453718331052,80.70631735846877,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,46,80.70651049519785,80.7062793153284,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,47,80.70657710435074,80.70543497115212,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,48,80.70639138902213,80.70649391951582,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,49,80.70656940989734,80.70618376238278,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,50,80.70648470217435,80.70644620601799,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,51,80.70657673143597,80.70657673143597,0,0,1
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,52,80.70646297033971,80.70650770276922,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,53,80.70608229683909,80.70598752490112,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,54,80.70657927910916,80.7053621587486,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,55,80.70563319533215,80.7056596533587,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,56,80.7065773050064,80.70656686991327,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,57,80.70656266296446,80.70655175086918,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,58,80.70635433490696,80.70515537483007,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,59,80.70643559683018,80.70637938297567,0,1,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,60,80.70564346919394,80.70648873940497,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,61,80.7059243720256,80.70646047454943,1,0,0
SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2,62,80.70614262050614,80.70657680755622,1,0,0
