label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO,1.9979791001009288,0.07828409800208469,0.07900000000000001,0.10819999999999998,0.10963999999999999,0.42460000000000003,0.028690687610365057
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO_R,2.0176702333963474,0.0801398777139072,0.07800000000000001,0.10329999999999998,0.10545999999999998,0.42200000000000004,0.026799668322989034
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO_BR,2.156974159303354,0.08109253973085316,0.08300000000000002,0.10929999999999998,0.11145999999999999,0.4224,0.030923561674986052
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,GD,0.014845767605584115,0.2088406090778324,0.20800000000000002,0.23519999999999996,0.24384,0.29,0.019731531449264986
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SignGD,0.01347901759436354,0.2088406090778324,0.20800000000000002,0.23519999999999996,0.24384,0.29,0.019731531449264986
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,ADAM,0.013763215998187662,0.2088406090778324,0.20800000000000002,0.23519999999999996,0.24384,0.29,0.019731531449264986
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SPSA,0.0017720099072903394,0.2088406090778324,0.20800000000000002,0.23519999999999996,0.24384,0.29,0.019731531449264986
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,optimLBFGS,0.01525092360097915,0.2088406090778324,0.20800000000000002,0.23519999999999996,0.24384,0.29,0.019731531449264986
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,BOBYQA,1.4887300778878854,0.20867486671853896,0.20800000000000002,0.23519999999999996,0.24384,0.29019999999999996,0.020120746617470348
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO_EVO,1.9314522372034844,0.0792893435462799,0.08200000000000002,0.10439999999999998,0.10727999999999999,0.4234,0.028316465567267073
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO_R_EVO,2.097595073789125,0.08137075641776964,0.08900000000000002,0.10729999999999998,0.10945999999999999,0.4218,0.03008801902566682
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SMCO_BR_EVO,2.26673640619847,0.0842947210684038,0.08200000000000002,0.10819999999999998,0.10963999999999999,0.4176,0.026696649810624376
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,GenSA,1.7611360523034818,0.08483395546595714,0.08800000000000002,0.10859999999999997,0.11291999999999999,0.41720000000000007,0.027247018185482245
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,SA,0.7073008293053136,0.2111539722572133,0.21100000000000002,0.2442,0.24564,0.2882,0.025165231747172306
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,DEoptim,18.338481623801634,0.0645011627802166,0.065,0.09399999999999997,0.09399999999999997,0.43979999999999997,0.029309839076096387
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,GA,0.5441232586919795,0.06035229904485827,0.064,0.0837,0.08874000000000003,0.44279999999999997,0.025719858302702826
table3_MaximumScore_d50,MaximumScore,50,True,10,0.498,PSO,0.21810909939813428,0.12213598978188206,0.132,0.1404,0.14328000000000002,0.3774,0.020353541870315028
