strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,1/2,16,SMCO_EVO,Ackley,1000,4,22.087236459066634,764.5263131228276,316,961780609
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,3,22.109681776587447,1023.193854181096,321,1600534947
rand1bin,4/5,25,SMCO_R_EVO,Ackley,1000,2,22.177562762182944,1119.8652715699282,325,531629005
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,3,22.181814606881257,1030.0987479852047,171,1600534947
rand1bin,4/5,25,SMCO_BR_EVO,Ackley,1000,2,22.180465858001327,1134.586387704825,175,531629005
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,0,476362620.5966684,398.7538104050327,321,1738798582
rand1bin,3/4,24,SMCO_EVO,Ackley,1000,3,22.095956398487154,1054.0602766079828,324,1600534947
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,2,22.103327723561307,1216.6306329099461,325,531629005
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,0,444833990.42446077,428.43086068402044,321,1738798582
rand1bin,3/4,24,SMCO_R_EVO,Ackley,1000,3,22.16062661935657,1084.5863757859915,324,1600534947
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,1,499768362.0516149,319.9736795579083,316,543623709
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,1,472767476.0082408,323.8246958281379,316,543623709
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,1,415432668.91987,316.8587827659212,166,543623709
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,0,393667813.4914,433.20049434900284,171,1738798582
rand1bin,3/4,24,SMCO_R_EVO,Rosenbrock,1000,0,434768731.7754538,456.8994443558622,324,1738798582
rand1bin,2/3,21,SMCO_EVO,Ackley,1000,4,22.108064252577037,935.5703490849119,321,961780609
rand1bin,3/4,24,SMCO_BR_EVO,Ackley,1000,3,22.197986289389632,1186.0712131401524,174,1600534947
rand1bin,3/4,24,SMCO_EVO,Rosenbrock,1000,0,469052951.75416946,487.92612353991717,324,1738798582
rand1bin,3/4,24,SMCO_BR_EVO,Rosenbrock,1000,0,374765241.74461186,483.38835387211293,174,1738798582
rand1bin,4/5,25,SMCO_EVO,Rosenbrock,1000,0,466211801.16004235,481.52814794913866,325,1738798582
rand1bin,4/5,25,SMCO_BR_EVO,Rosenbrock,1000,0,369168176.0383073,468.5847962871194,175,1738798582
rand1bin,2/3,21,SMCO_R_EVO,Ackley,1000,4,22.144174215569844,928.7177768889815,321,961780609
rand1bin,4/5,25,SMCO_EVO,Ackley,1000,3,22.11220716207877,1216.2302185872104,325,1600534947
rand1bin,2/3,21,SMCO_EVO,Rosenbrock,1000,1,485649614.8504625,412.1251870531123,321,543623709
rand1bin,2/3,21,SMCO_R_EVO,Rosenbrock,1000,1,453715866.45874345,378.6559850620106,321,543623709
rand1bin,4/5,25,SMCO_R_EVO,Rosenbrock,1000,0,431337299.6970271,512.7307804981247,325,1738798582
rand1bin,2/3,21,SMCO_BR_EVO,Rosenbrock,1000,1,393409096.85928875,373.8771648760885,171,543623709
rand1bin,2/3,21,SMCO_BR_EVO,Ackley,1000,4,22.18497488177995,943.9260512790643,171,961780609
rand1bin,1/2,16,SMCO_EVO,Rosenbrock,1000,2,501591695.98327935,300.9557678750716,316,1350984772
rand1bin,1/2,16,SMCO_BR_EVO,Rosenbrock,1000,2,421520487.57661843,286.4262667989824,166,1350984772
rand1bin,1/2,16,SMCO_R_EVO,Rosenbrock,1000,2,476559473.8125348,312.7840149088297,316,1350984772
