label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO,30.824021196889227,322.51772308831545,318.7313584202765,352.1116456532571,355.64077624505313,321.7586903973178,23.31015181506391
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO_R,30.94031914010993,323.153170341424,323.5863153354434,352.08561594302427,353.155829471637,322.484989196559,21.89376483059232
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO_BR,31.849372556392336,319.9763708646477,314.3396943507569,352.6026219549784,356.56201915972485,319.01194345996225,26.167363931503093
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,GenSA,16.09738128259778,0.3146336799053134,6.139089236967266e-12,0.5472274814158584,0.905412741964085,0.09949590572180114,0.31463367990280483
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SA,51.30025732569629,82.56658538782457,81.08914048296992,104.76912395145445,106.91822280342352,81.28812775136092,15.25637605447831
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,DEoptim,173.28682893330696,2030.4836696230018,2031.2577673979995,2098.1830284997154,2106.5446833698375,2029.995916939,46.91019572542952
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,GA,0.9808578858966939,1826.3039478942046,1828.0360519041378,1886.8301628180784,1900.4404254570593,1825.8794231427335,41.505585138672565
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,PSO,0.31057594270678235,1934.4245983220353,1936.9624551666323,2021.6862684642388,2025.1438356845072,1933.406278709362,66.15376062715195
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO_EVO,31.14504674660275,325.03509849684474,325.19484430203124,357.17332370219685,361.47590258939977,324.23905412340827,23.964117528181013
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO_R_EVO,30.636281341896392,323.1031526216615,322.58398842214626,350.6488723666207,352.08608247369574,322.2901258306416,24.145899723895756
table2_Rastrigin_d200_min,Rastrigin,200,False,10,4.547473508864641e-12,SMCO_BR_EVO,31.1940598192974,323.4207725472222,322.6285791557259,355.71072325699447,357.157828805102,322.3903935177533,27.191303399620153
