label,name,dim,maximize,n_replications,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO,29.88298601130373,1746.5862595628817,1761.6016728025943,1819.1764314584636,1827.8706303997485,6325.383059278599,71.32716533821234
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO_R,29.93750797150424,1744.377335873731,1759.3424660358187,1816.8254546075702,1825.509054660184,6327.591722629245,71.2749562838412
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO_BR,30.515173829195554,1744.477362506064,1759.4694257876254,1816.940769251106,1825.615495106664,6327.491566885084,71.27349204074689
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,GenSA,12.480851379298837,8.791681348729448e-09,3.9244696381501853e-10,1.6113153833430233e-08,2.538956323405728e-08,8070.658038764346,8.625653207131815e-09
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SA,44.671876053500455,8.890095545436594e-11,7.548806024715304e-11,1.39789335662499e-10,1.574699126649648e-10,8070.658038767484,4.8561301644743123e-11
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,DEoptim,176.49130908638472,3623.9375616730845,3625.8768488117707,3664.583557422737,3665.9679968600667,4446.91448787051,39.526759390144
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,GA,0.957435788406292,2661.4130530181496,2650.6920571596534,2776.9962293175727,2809.542966661513,5410.460666199811,84.78323837904387
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,PSO,0.28557260060333645,2150.482241743259,2160.000952461798,2194.286681865957,2194.286681865957,5920.4774929304995,37.96917400192857
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO_EVO,30.044292250194122,1746.6300744921455,1761.6630585259286,1819.1449756060395,1827.8305790290055,6325.337987295135,71.29387575946205
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO_R_EVO,30.243302128306823,1744.3908022413036,1759.3568457752972,1816.852266931341,1825.5354036019414,6327.578214585503,71.27409903172884
table2_Rastrigin_d200_max,Rastrigin,200,True,10,8070.65803876756,SMCO_BR_EVO,30.077140825398963,1744.4848662220832,1759.4569906998368,1816.9427968377972,1825.6372442640416,6327.484152820929,71.27608163255967
