strategy,algo,func,dim,rep,fopt,time,iterations,seed
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,5,1703.9726969333897,5.4285893808119,308,1940103363
current-to-best1bin,optimLBFGS,Rastrigin,50,8,1469.0928315514266,0.04188315803185105,18,563824817
current-to-best1bin,SPSA,Rastrigin,50,8,1462.3718826652646,0.21868412219919264,4800,563824817
current-to-best1bin,SMCO_BR,Rastrigin,50,5,1700.3681027545413,5.676633514929563,83,1940103363
current-to-best1bin,optimNM,Rastrigin,50,8,1238.114727692016,0.2040900329593569,2400,563824817
current-to-best1bin,SMCO_EVO,Rastrigin,50,7,1720.7280628560961,3.2596693180967122,308,1838791539
current-to-best1bin,SMCO_EVO,Rastrigin,50,6,1696.1919092136247,5.3161505670286715,308,814411795
current-to-best1bin,SMCO_R,Rastrigin,50,6,1703.978080653626,5.376487359171733,158,814411795
current-to-best1bin,PSO,Rastrigin,50,8,1526.2357215656662,0.3397405669093132,300,563824817
current-to-best1bin,GA,Rastrigin,50,8,1697.158923579012,0.6984984669834375,300,563824817
current-to-best1bin,SMCO_BR,Rastrigin,50,6,1683.971482698095,5.781538249924779,83,814411795
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,6,1699.8992964930767,5.698985720053315,158,814411795
current-to-best1bin,GenSA,Rastrigin,50,7,2017.6645096896652,3.6918178340420127,300,1838791539
current-to-best1bin,SMCO,Rastrigin,50,7,1714.1494196447488,5.1420682379975915,308,1838791539
current-to-best1bin,SMCO_R,Rastrigin,50,7,1738.1442321929023,5.207855764077976,158,1838791539
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,7,1720.0414365208635,4.866194878006354,308,1838791539
current-to-best1bin,SA,Rastrigin,50,1,2017.6645096919435,11.87197874695994,300,1677437249
current-to-best1bin,ADAM,Rastrigin,50,7,1506.3274457378363,4.817220116965473,3918,1838791539
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,7,1730.8751774907412,4.906485120067373,158,1838791539
current-to-best1bin,optimLBFGS,Rastrigin,50,9,1446.2356862892948,0.05631189304403961,15,872684961
current-to-best1bin,SPSA,Rastrigin,50,9,1492.3716864939884,0.3104157838970423,4800,872684961
current-to-best1bin,optimNM,Rastrigin,50,9,1372.6690768857459,0.2323498739860952,2400,872684961
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,6,1685.8691373181732,7.149067558115348,308,814411795
current-to-best1bin,SignGD,Rastrigin,50,8,1521.4504418242989,2.7256200888659805,2305,563824817
current-to-best1bin,GenSA,Rastrigin,50,8,2017.6645096918644,2.8977868200745434,300,563824817
current-to-best1bin,PSO,Rastrigin,50,9,1514.807145097613,0.22043016599491239,300,872684961
current-to-best1bin,GD,Rastrigin,50,9,1469.0914536008195,1.4327863259240985,1402,872684961
current-to-best1bin,SignGD,Rastrigin,50,9,1582.838604505616,1.6434509169775993,1806,872684961
current-to-best1bin,SA,Rastrigin,50,2,2017.6645096919422,13.343828416895121,300,315387377
current-to-best1bin,SMCO_BR,Rastrigin,50,8,1714.85473043311,4.596623182063922,83,563824817
current-to-best1bin,GA,Rastrigin,50,9,1697.1301623346365,1.1228972438257188,300,872684961
current-to-best1bin,SMCO,Rastrigin,50,8,1726.4881231684012,4.727765897056088,308,563824817
current-to-best1bin,GD,Rastrigin,50,10,1449.6697788871538,0.17257994296960533,150,95159912
current-to-best1bin,SMCO_EVO,Rastrigin,50,8,1712.663050442667,4.934905658941716,308,563824817
current-to-best1bin,ADAM,Rastrigin,50,8,1523.1539349514596,4.373913392890245,3894,563824817
