strategy,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,PSO,Rastrigin,100,1,-839.2386301076419,0.2332355249673128,300,1677437249
rand1bin,PSO,Rastrigin,100,0,-827.9340253646435,0.2592477463185787,300,647279673
rand1bin,SPSA,Rastrigin,100,1,-1538.3410663034379,0.34112085960805416,6000,1677437249
rand1bin,SPSA,Rastrigin,100,0,-1480.8139061637748,0.43325601052492857,6000,647279673
rand1bin,optimNM,Rastrigin,100,1,-1549.5623809253839,0.46382214967161417,3000,1677437249
rand1bin,optimNM,Rastrigin,100,0,-1526.7436251980305,0.513288976624608,3000,647279673
rand1bin,GA,Rastrigin,100,1,-796.3295896899533,0.8917418653145432,300,1677437249
rand1bin,optimLBFGS,Rastrigin,100,0,-628.8102727810642,0.9234467400237918,161,647279673
rand1bin,GA,Rastrigin,100,0,-763.6228392254486,0.922998677007854,300,647279673
rand1bin,optimLBFGS,Rastrigin,100,1,-592.993030112428,1.084496040828526,148,1677437249
rand1bin,SPSA,Rastrigin,100,2,-1478.47185113991,0.22431063279509544,5419,1220831571
rand1bin,optimNM,Rastrigin,100,2,-1614.7410860189984,0.41393565479665995,3000,1220831571
rand1bin,optimLBFGS,Rastrigin,100,2,-653.6843183741635,1.0628930069506168,147,1220831571
rand1bin,SignGD,Rastrigin,100,2,-814.626896486491,3.9183858409523964,1509,1220831571
rand1bin,SignGD,Rastrigin,100,0,-821.7715959346215,4.845192974433303,2507,647279673
rand1bin,GA,Rastrigin,100,2,-757.0710122423515,1.0634805355221033,300,1220831571
rand1bin,PSO,Rastrigin,100,2,-751.1873760162218,0.35486495215445757,300,1220831571
rand1bin,GD,Rastrigin,100,2,-1222.794130086615,5.79641689080745,2796,1220831571
rand1bin,GD,Rastrigin,100,0,-1191.960147133444,7.259808266535401,3271,647279673
rand1bin,SignGD,Rastrigin,100,1,-738.555143457382,7.4476781450212,3006,1677437249
rand1bin,ADAM,Rastrigin,100,0,-817.8507090388714,7.579047285020351,5002,647279673
rand1bin,GenSA,Rastrigin,100,1,-4.547473508864641e-13,8.423801522701979,300,1677437249
rand1bin,GD,Rastrigin,100,1,-1263.5912906260824,8.486873196437955,3977,1677437249
rand1bin,GenSA,Rastrigin,100,2,-0.9949590570952296,7.064084141515195,300,1220831571
rand1bin,GenSA,Rastrigin,100,0,-0.9949590570969349,9.101982917636633,300,647279673
rand1bin,SMCO_BR,Rastrigin,100,0,-52.87595733567298,9.420757016167045,85,647279673
rand1bin,SPSA,Rastrigin,100,3,-1462.5488363490128,0.36620983202010393,5443,1003278960
rand1bin,SMCO_R,Rastrigin,100,0,-52.84600371446345,9.875651243142784,160,647279673
rand1bin,ADAM,Rastrigin,100,1,-735.2707882860257,10.662384922616184,4994,1677437249
rand1bin,optimLBFGS,Rastrigin,100,3,-592.9924398426822,1.0514784315600991,166,1003278960
rand1bin,optimNM,Rastrigin,100,3,-1612.2142924366872,0.5383256720378995,3000,1003278960
rand1bin,SMCO,Rastrigin,100,2,-59.48650941291521,12.300194058567286,310,1220831571
rand1bin,SMCO_BR_EVO,Rastrigin,100,0,-54.852469201416284,12.54766324814409,160,647279673
rand1bin,SMCO_R,Rastrigin,100,1,-53.854176304184534,12.561311634257436,160,1677437249
rand1bin,SignGD,Rastrigin,100,3,-770.1406251229856,3.9725857842713594,2507,1003278960
rand1bin,SMCO_BR,Rastrigin,100,1,-54.86139373790115,12.784147798083723,85,1677437249
rand1bin,SMCO_BR_EVO,Rastrigin,100,1,-57.84596579320271,12.806795938871801,160,1677437249
rand1bin,PSO,Rastrigin,100,3,-768.7647968616361,0.34134778566658497,300,1003278960
rand1bin,SMCO_R_EVO,Rastrigin,100,0,-54.831823445915575,12.94406302459538,310,647279673
rand1bin,SMCO,Rastrigin,100,1,-60.25818491195764,13.116801890544593,310,1677437249
rand1bin,SMCO_EVO,Rastrigin,100,0,-54.38563663285652,13.232978100888431,310,647279673
rand1bin,SMCO_R_EVO,Rastrigin,100,1,-54.849621973448734,13.321183660067618,310,1677437249
rand1bin,GA,Rastrigin,100,3,-789.6368742992286,0.8828414361923933,300,1003278960
rand1bin,SMCO_BR,Rastrigin,100,2,-55.85118402521789,13.345037219114602,85,1220831571
rand1bin,SMCO,Rastrigin,100,0,-50.512374732313106,13.778794715180993,310,647279673
rand1bin,SMCO_R,Rastrigin,100,2,-53.847460947180366,13.838551538996398,160,1220831571
rand1bin,SPSA,Rastrigin,100,4,-1392.120336703461,0.28722614981234074,5409,1596454778
rand1bin,SMCO_EVO,Rastrigin,100,2,-55.25177475856776,13.791272409260273,310,1220831571
rand1bin,SMCO_EVO,Rastrigin,100,1,-59.401402753392745,14.205649857409298,310,1677437249
rand1bin,SMCO_R_EVO,Rastrigin,100,2,-57.82261537939212,14.005193823948503,310,1220831571
rand1bin,optimNM,Rastrigin,100,4,-1538.9060316448176,0.4921898227185011,3000,1596454778
rand1bin,SMCO_BR_EVO,Rastrigin,100,2,-55.86293732839431,13.966558080166578,160,1220831571
rand1bin,optimLBFGS,Rastrigin,100,4,-582.0481989848086,0.8486686525866389,152,1596454778
rand1bin,PSO,Rastrigin,100,4,-844.7713972691678,0.4045246848836541,300,1596454778
rand1bin,ADAM,Rastrigin,100,2,-799.9419332573735,14.138579787686467,5006,1220831571
rand1bin,GA,Rastrigin,100,4,-773.1190325647502,1.0225665150210261,300,1596454778
rand1bin,GD,Rastrigin,100,3,-1337.216179765025,8.692133117467165,3177,1003278960
rand1bin,GD,Rastrigin,100,4,-1271.550049328922,4.402877576649189,2778,1596454778
rand1bin,SMCO_R_EVO,Rastrigin,100,3,-51.85571805583561,10.831437408924103,310,1003278960
rand1bin,SMCO_EVO,Rastrigin,100,3,-56.52210228629974,11.234653926454484,310,1003278960
rand1bin,GenSA,Rastrigin,100,3,-5.684341886080801e-13,8.546427071094513,300,1003278960
rand1bin,SignGD,Rastrigin,100,4,-741.3734483338849,6.39155843667686,2507,1596454778
rand1bin,SMCO_BR_EVO,Rastrigin,100,3,-51.888519436393494,11.532334256917238,160,1003278960
