strategy,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,SPSA,Rastrigin,50,0,-696.5816411959756,0.261299641802907,4800,647279673
rand1bin,PSO,Rastrigin,50,0,-322.80324824956926,0.2673752885311842,300,647279673
rand1bin,optimNM,Rastrigin,50,0,-627.0054155897019,0.28468881733715534,2400,647279673
rand1bin,optimLBFGS,Rastrigin,50,0,-327.3390776015438,0.3779525402933359,113,647279673
rand1bin,GA,Rastrigin,50,0,-305.55608658575295,0.8735322430729866,300,647279673
rand1bin,SignGD,Rastrigin,50,0,-404.72334943592114,1.2993424721062183,1307,647279673
rand1bin,SignGD,Rastrigin,50,1,-391.97782945068855,1.280134903267026,1307,1677437249
rand1bin,GD,Rastrigin,50,0,-646.7192561469828,3.502918265759945,3584,647279673
rand1bin,GD,Rastrigin,50,1,-596.9712816935732,2.6393587552011013,2764,1677437249
rand1bin,GenSA,Rastrigin,50,0,-1.9899181141885265,3.5262650549411774,300,647279673
rand1bin,SPSA,Rastrigin,50,1,-677.9300264906421,0.26409449987113476,4800,1677437249
rand1bin,ADAM,Rastrigin,50,0,-402.95582051043846,3.8600306902080774,3890,647279673
rand1bin,optimLBFGS,Rastrigin,50,1,-304.45567719337555,0.34865561313927174,115,1677437249
rand1bin,SMCO,Rastrigin,50,0,-12.702037352161938,3.9562516640871763,308,647279673
rand1bin,optimNM,Rastrigin,50,1,-635.8525902934448,0.2869406286627054,2400,1677437249
rand1bin,SMCO,Rastrigin,50,1,-14.583889225342375,4.186388013884425,308,1677437249
rand1bin,SMCO_R,Rastrigin,50,0,-12.983470511058442,4.271516349166632,158,647279673
rand1bin,SMCO_R_EVO,Rastrigin,50,0,-12.989659600461778,4.278680801391602,308,647279673
rand1bin,SMCO_EVO,Rastrigin,50,0,-13.732439215278816,4.2802240755409,308,647279673
rand1bin,SMCO_R,Rastrigin,50,1,-11.994607102260204,4.3048622868955135,158,1677437249
rand1bin,SMCO_BR,Rastrigin,50,0,-13.989995449718663,4.346360515803099,83,647279673
rand1bin,SMCO_R_EVO,Rastrigin,50,1,-11.994690668204782,4.074053784832358,308,1677437249
rand1bin,SMCO_EVO,Rastrigin,50,1,-11.824617799801729,4.103400219231844,308,1677437249
rand1bin,SMCO_BR_EVO,Rastrigin,50,0,-14.979005852663875,4.405540043488145,158,647279673
rand1bin,PSO,Rastrigin,50,1,-367.1766515663104,0.2448108922690153,300,1677437249
rand1bin,SMCO_BR,Rastrigin,50,1,-13.993358156819454,4.343680243939161,83,1677437249
rand1bin,SMCO_BR_EVO,Rastrigin,50,1,-11.014014344667999,4.396943477913737,158,1677437249
rand1bin,SPSA,Rastrigin,50,2,-698.0711211258897,0.2604184187948704,4800,315387377
