strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,4,SMCO_R_EVO,Rastrigin,1000,1,-8003.792109010895,846.174504651688,332,802871722
best1bin,4,SMCO_BR_EVO,Rastrigin,1000,1,-8036.154346305603,848.4436963535845,182,802871722
best1bin,8,SMCO_BR_EVO,Rastrigin,1000,1,-8034.6195353228195,832.3681457545608,182,802871722
rand1bin,1,SMCO_BR_EVO,Rastrigin,1000,2,-8065.408768062289,836.0036861337721,182,986617303
rand1bin,1,SMCO_R_EVO,Rastrigin,1000,2,-8033.470753868887,875.7123026782647,332,986617303
rand1bin,2,SMCO_R_EVO,Rastrigin,1000,2,-8033.136661683689,852.2085438268259,332,986617303
best1bin,8,SMCO_R_EVO,Rastrigin,1000,1,-8003.653864620235,901.6448260033503,332,802871722
rand1bin,1,SMCO_EVO,Rastrigin,1000,2,-8056.924052340711,894.2009732834995,332,986617303
rand1bin,2,SMCO_EVO,Rastrigin,1000,2,-8055.838444445489,894.5555261410773,332,986617303
rand1bin,2,SMCO_BR_EVO,Rastrigin,1000,2,-8064.432488368762,844.6642607618123,182,986617303
rand1bin,4,SMCO_BR_EVO,Rastrigin,1000,2,-8060.462365282552,878.5799456676468,182,986617303
rand1bin,4,SMCO_EVO,Rastrigin,1000,2,-8057.024568014702,908.7189904116094,332,986617303
best1bin,1,SMCO_R_EVO,Rastrigin,1000,2,-8032.730429694604,815.3547073239461,332,986617303
best1bin,2,SMCO_EVO,Rastrigin,1000,2,-8057.716578608262,799.3391846548766,332,986617303
rand1bin,4,SMCO_R_EVO,Rastrigin,1000,2,-8033.06018022504,939.9776866668835,332,986617303
best1bin,2,SMCO_R_EVO,Rastrigin,1000,2,-8033.279263799271,830.4127825349569,332,986617303
best1bin,2,SMCO_BR_EVO,Rastrigin,1000,2,-8062.115993081127,795.3530380604789,182,986617303
rand1bin,8,SMCO_R_EVO,Rastrigin,1000,2,-8032.895620901636,952.0416012257338,332,986617303
rand1bin,8,SMCO_EVO,Rastrigin,1000,2,-8056.433856969643,983.2944866446778,332,986617303
best1bin,1,SMCO_EVO,Rastrigin,1000,2,-8056.292960901062,978.7282507875934,332,986617303
rand1bin,8,SMCO_BR_EVO,Rastrigin,1000,2,-8062.3824388250705,991.703247516416,182,986617303
best1bin,1,SMCO_BR_EVO,Rastrigin,1000,2,-8066.692119698178,963.3338327845559,182,986617303
best1bin,4,SMCO_BR_EVO,Rastrigin,1000,2,-8063.3226214208535,922.2489153044298,182,986617303
best1bin,4,SMCO_R_EVO,Rastrigin,1000,2,-8033.047189715289,1006.3816090133041,332,986617303
best1bin,8,SMCO_R_EVO,Rastrigin,1000,2,-8032.965807978739,972.2062181849033,332,986617303
best1bin,8,SMCO_BR_EVO,Rastrigin,1000,2,-8062.0975531824,981.6188148232177,182,986617303
best1bin,4,SMCO_EVO,Rastrigin,1000,2,-8057.400472782172,1044.9103908753023,332,986617303
best1bin,8,SMCO_EVO,Rastrigin,1000,2,-8057.445510076596,1030.6567088719457,332,986617303
rand1bin,2,SMCO_EVO,Rastrigin,1000,3,-8160.807352244443,739.7264491021633,332,172460067
rand1bin,1,SMCO_R_EVO,Rastrigin,1000,3,-8137.076223218301,781.9451922727749,332,172460067
rand1bin,1,SMCO_BR_EVO,Rastrigin,1000,3,-8178.224526197776,783.2785967066884,182,172460067
rand1bin,4,SMCO_EVO,Rastrigin,1000,3,-8160.241431670198,759.0955027174205,332,172460067
rand1bin,2,SMCO_BR_EVO,Rastrigin,1000,3,-8175.00099981982,779.0370628442615,182,172460067
rand1bin,1,SMCO_EVO,Rastrigin,1000,3,-8160.089088890265,1012.6398708391935,332,172460067
rand1bin,2,SMCO_R_EVO,Rastrigin,1000,3,-8136.726173186386,1038.106743067503,332,172460067
rand1bin,8,SMCO_R_EVO,Rastrigin,1000,3,-8137.473196256454,1012.7334942128509,332,172460067
rand1bin,4,SMCO_BR_EVO,Rastrigin,1000,3,-8180.02446692099,1053.0124630108476,182,172460067
rand1bin,8,SMCO_EVO,Rastrigin,1000,3,-8158.854757815818,1043.1078501679003,332,172460067
rand1bin,8,SMCO_BR_EVO,Rastrigin,1000,3,-8178.414520476221,1018.6347626997158,182,172460067
rand1bin,4,SMCO_R_EVO,Rastrigin,1000,3,-8137.089421199325,1107.2707683183253,332,172460067
best1bin,1,SMCO_EVO,Rastrigin,1000,3,-8159.515788925415,1028.8885715501383,332,172460067
best1bin,1,SMCO_R_EVO,Rastrigin,1000,3,-8136.87940258352,1045.769366751425,332,172460067
best1bin,2,SMCO_R_EVO,Rastrigin,1000,3,-8137.380618190141,1017.338911794126,332,172460067
best1bin,2,SMCO_EVO,Rastrigin,1000,3,-8160.871566971196,1063.8704894352704,332,172460067
best1bin,1,SMCO_BR_EVO,Rastrigin,1000,3,-8170.656458548463,1077.3619963498786,182,172460067
best1bin,2,SMCO_BR_EVO,Rastrigin,1000,3,-8174.334052273034,1056.871236034669,182,172460067
best1bin,4,SMCO_EVO,Rastrigin,1000,3,-8161.861810626676,769.3743970664218,332,172460067
best1bin,4,SMCO_R_EVO,Rastrigin,1000,3,-8137.418651239137,758.2887716628611,332,172460067
best1bin,8,SMCO_EVO,Rastrigin,1000,3,-8159.514804352309,757.0617031753063,332,172460067
best1bin,4,SMCO_BR_EVO,Rastrigin,1000,3,-8179.931831710668,795.4807214979082,182,172460067
best1bin,8,SMCO_R_EVO,Rastrigin,1000,3,-8136.452229342978,792.0218180799857,332,172460067
best1bin,8,SMCO_BR_EVO,Rastrigin,1000,3,-8173.509902144373,1022.0932336086407,182,172460067
rand1bin,1,SMCO_EVO,Rastrigin,1000,4,-8220.451092939556,1023.2832201858982,332,1626558576
rand1bin,1,SMCO_R_EVO,Rastrigin,1000,4,-8197.367428129284,1009.8381448751315,332,1626558576
rand1bin,1,SMCO_BR_EVO,Rastrigin,1000,4,-8229.391194024869,1034.3000939739868,182,1626558576
rand1bin,2,SMCO_R_EVO,Rastrigin,1000,4,-8197.128662060797,998.6147900903597,332,1626558576
rand1bin,2,SMCO_BR_EVO,Rastrigin,1000,4,-8229.445251921441,1017.6499910317361,182,1626558576
rand1bin,2,SMCO_EVO,Rastrigin,1000,4,-8220.389590240826,1070.7560261953622,332,1626558576
rand1bin,4,SMCO_EVO,Rastrigin,1000,4,-8220.981938505825,1034.6650953553617,332,1626558576
best1bin,1,SMCO_R_EVO,Rastrigin,1000,4,-8196.8225218328,749.3089188095182,332,1626558576
best1bin,1,SMCO_EVO,Rastrigin,1000,4,-8220.524906118504,804.2030516825616,332,1626558576
best1bin,2,SMCO_EVO,Rastrigin,1000,4,-8220.509220759115,759.4431338515133,332,1626558576
rand1bin,4,SMCO_BR_EVO,Rastrigin,1000,4,-8231.834946442019,1023.6085290266201,182,1626558576
best1bin,1,SMCO_BR_EVO,Rastrigin,1000,4,-8228.31351557282,800.4303523199633,182,1626558576
rand1bin,4,SMCO_R_EVO,Rastrigin,1000,4,-8198.124422734676,1036.7397373635322,332,1626558576
rand1bin,8,SMCO_R_EVO,Rastrigin,1000,4,-8196.786427777184,1015.9604024076834,332,1626558576
best1bin,2,SMCO_R_EVO,Rastrigin,1000,4,-8197.1313129971,782.3048697952181,332,1626558576
rand1bin,8,SMCO_BR_EVO,Rastrigin,1000,4,-8229.153906960863,1030.270683567971,182,1626558576
rand1bin,8,SMCO_EVO,Rastrigin,1000,4,-8220.570624730208,1100.0949789043516,332,1626558576
best1bin,2,SMCO_BR_EVO,Rastrigin,1000,4,-8225.989482863559,1088.4438977586105,182,1626558576
best1bin,4,SMCO_EVO,Rastrigin,1000,4,-8220.758195412714,1066.8211851520464,332,1626558576
best1bin,4,SMCO_BR_EVO,Rastrigin,1000,4,-8220.417768017913,1044.845182215795,182,1626558576
best1bin,4,SMCO_R_EVO,Rastrigin,1000,4,-8197.317273312838,1085.8090327149257,332,1626558576
best1bin,8,SMCO_R_EVO,Rastrigin,1000,4,-8197.212137397782,1036.7204899797216,332,1626558576
best1bin,8,SMCO_EVO,Rastrigin,1000,4,-8220.153341118457,1075.391703242436,332,1626558576
rand1bin,2,SMCO_EVO,Ackley,1000,0,-0.37710705047899085,976.2590585565194,332,1120682288
rand1bin,1,SMCO_R_EVO,Ackley,1000,0,-0.07240786107300368,1031.579163168557,332,1120682288
best1bin,8,SMCO_BR_EVO,Rastrigin,1000,4,-8228.83494731546,1119.2232746770605,182,1626558576
rand1bin,1,SMCO_BR_EVO,Ackley,1000,0,-0.07989171393608929,1074.115496517159,182,1120682288
rand1bin,2,SMCO_BR_EVO,Ackley,1000,0,-0.08074983344678133,1069.4130309829488,182,1120682288
rand1bin,4,SMCO_BR_EVO,Ackley,1000,0,-0.08037914290044101,1100.445896629244,182,1120682288
rand1bin,1,SMCO_EVO,Ackley,1000,0,-0.38220365507242393,1359.7504175622016,332,1120682288
rand1bin,2,SMCO_R_EVO,Ackley,1000,0,-0.07408572225471888,1342.7184487087652,332,1120682288
rand1bin,4,SMCO_EVO,Ackley,1000,0,-0.37148255402971175,1343.404141638428,332,1120682288
rand1bin,8,SMCO_EVO,Ackley,1000,0,-0.38250786735484654,1333.9961783848703,332,1120682288
rand1bin,4,SMCO_R_EVO,Ackley,1000,0,-0.0725631681987875,1403.4717176891863,332,1120682288
rand1bin,8,SMCO_R_EVO,Ackley,1000,0,-0.07295485407722468,1403.489719344303,332,1120682288
best1bin,4,SMCO_EVO,Ackley,1000,0,-0.3763484573090712,989.0794108137488,332,1120682288
best1bin,2,SMCO_R_EVO,Ackley,1000,0,-0.07440232239512001,1098.6408176533878,332,1120682288
best1bin,2,SMCO_BR_EVO,Ackley,1000,0,-0.0812139017223541,1098.6470726523548,182,1120682288
best1bin,8,SMCO_EVO,Ackley,1000,0,-0.37729354436643847,1017.562668078579,332,1120682288
best1bin,4,SMCO_BR_EVO,Ackley,1000,0,-0.07936147188792164,1070.3643097421154,182,1120682288
best1bin,8,SMCO_R_EVO,Ackley,1000,0,-0.07288711776652734,982.374585959129,332,1120682288
best1bin,1,SMCO_EVO,Ackley,1000,0,-0.3793144871181586,1412.2502265991643,332,1120682288
rand1bin,8,SMCO_BR_EVO,Ackley,1000,0,-0.08156471533481424,1492.2892288872972,182,1120682288
best1bin,2,SMCO_EVO,Ackley,1000,0,-0.37185352572723973,1369.517875134945,332,1120682288
best1bin,1,SMCO_R_EVO,Ackley,1000,0,-0.0738939826664411,1396.509300920181,332,1120682288
best1bin,4,SMCO_R_EVO,Ackley,1000,0,-0.07336235978775507,1312.3589665675536,332,1120682288
best1bin,1,SMCO_BR_EVO,Ackley,1000,0,-0.08171001487704688,1434.015129044652,182,1120682288
rand1bin,1,SMCO_R_EVO,Ackley,1000,1,-0.07356380737757151,1143.9044481925666,332,1434004311
rand1bin,1,SMCO_EVO,Ackley,1000,1,-0.37807683494561006,1162.3341498468071,332,1434004311
best1bin,8,SMCO_BR_EVO,Ackley,1000,0,-0.07957072461368186,1279.553806340322,182,1120682288
rand1bin,2,SMCO_EVO,Ackley,1000,1,-0.3789982952348834,1141.3473702799529,332,1434004311
rand1bin,2,SMCO_R_EVO,Ackley,1000,1,-0.07307808852298026,1095.0824948213995,332,1434004311
rand1bin,1,SMCO_BR_EVO,Ackley,1000,1,-0.08069225078434572,1224.075126347132,182,1434004311
rand1bin,4,SMCO_EVO,Ackley,1000,1,-0.3777904397717653,739.8370165722445,332,1434004311
rand1bin,4,SMCO_R_EVO,Ackley,1000,1,-0.07333690123590175,690.0457525504753,332,1434004311
rand1bin,2,SMCO_BR_EVO,Ackley,1000,1,-0.08112893713791225,803.9955305317417,182,1434004311
rand1bin,8,SMCO_R_EVO,Ackley,1000,1,-0.07351968172150025,705.7748869741336,332,1434004311
rand1bin,4,SMCO_BR_EVO,Ackley,1000,1,-0.08070375811451358,746.9465928841382,182,1434004311
rand1bin,8,SMCO_EVO,Ackley,1000,1,-0.3808326823960191,739.6104230741039,332,1434004311
best1bin,1,SMCO_R_EVO,Ackley,1000,1,-0.07364216904570897,733.5283096944913,332,1434004311
best1bin,1,SMCO_EVO,Ackley,1000,1,-0.3742100271486213,771.846142495051,332,1434004311
rand1bin,8,SMCO_BR_EVO,Ackley,1000,1,-0.08064886086369016,837.0980134308338,182,1434004311
best1bin,2,SMCO_EVO,Ackley,1000,1,-0.37419859815660717,767.5831931428984,332,1434004311
best1bin,2,SMCO_R_EVO,Ackley,1000,1,-0.07363181600547053,761.9782827282324,332,1434004311
best1bin,1,SMCO_BR_EVO,Ackley,1000,1,-0.07946587600396926,822.5260948147625,182,1434004311
best1bin,4,SMCO_EVO,Ackley,1000,1,-0.3766148139004959,711.3826030027121,332,1434004311
best1bin,4,SMCO_R_EVO,Ackley,1000,1,-0.07490496447345807,736.461009060964,332,1434004311
best1bin,8,SMCO_R_EVO,Ackley,1000,1,-0.07331353149529862,719.9956891350448,332,1434004311
best1bin,8,SMCO_EVO,Ackley,1000,1,-0.37383642090156544,744.4680649526417,332,1434004311
best1bin,2,SMCO_BR_EVO,Ackley,1000,1,-0.08043414287769624,851.6908228090033,182,1434004311
rand1bin,1,SMCO_EVO,Ackley,1000,2,-0.37239891840773653,644.4604929117486,332,531629005
best1bin,4,SMCO_BR_EVO,Ackley,1000,1,-0.08021836854567299,819.0862113274634,182,1434004311
rand1bin,1,SMCO_R_EVO,Ackley,1000,2,-0.07341188064441839,717.4720848444849,332,531629005
best1bin,8,SMCO_BR_EVO,Ackley,1000,1,-0.08079595331597789,732.1089579798281,182,1434004311
rand1bin,2,SMCO_EVO,Ackley,1000,2,-0.3784425339161648,695.3592394851148,332,531629005
rand1bin,2,SMCO_R_EVO,Ackley,1000,2,-0.07344172283891881,708.4554530298337,332,531629005
rand1bin,1,SMCO_BR_EVO,Ackley,1000,2,-0.08038067891233824,759.105069713667,182,531629005
rand1bin,4,SMCO_EVO,Ackley,1000,2,-0.3752858917075348,689.4608221435919,332,531629005
rand1bin,2,SMCO_BR_EVO,Ackley,1000,2,-0.08018163692228741,767.6694788532332,182,531629005
rand1bin,4,SMCO_R_EVO,Ackley,1000,2,-0.07339921658293891,732.915090910159,332,531629005
rand1bin,8,SMCO_R_EVO,Ackley,1000,2,-0.07328661620462329,709.7215284472331,332,531629005
rand1bin,8,SMCO_EVO,Ackley,1000,2,-0.3808354005253851,722.1108318734914,332,531629005
rand1bin,4,SMCO_BR_EVO,Ackley,1000,2,-0.08128626183981824,813.5855465149507,182,531629005
rand1bin,8,SMCO_BR_EVO,Ackley,1000,2,-0.08002725493556229,786.9931112732738,182,531629005
best1bin,1,SMCO_EVO,Ackley,1000,2,-0.37497656967098836,722.9350508423522,332,531629005
best1bin,1,SMCO_R_EVO,Ackley,1000,2,-0.07249436507880036,698.9948526611552,332,531629005
best1bin,2,SMCO_R_EVO,Ackley,1000,2,-0.07379209036415135,686.5777765130624,332,531629005
best1bin,2,SMCO_EVO,Ackley,1000,2,-0.37730466225983195,748.0766218053177,332,531629005
best1bin,1,SMCO_BR_EVO,Ackley,1000,2,-0.08020979069742085,799.7349267862737,182,531629005
best1bin,4,SMCO_EVO,Ackley,1000,2,-0.37178815742153093,687.5951702436432,332,531629005
best1bin,2,SMCO_BR_EVO,Ackley,1000,2,-0.08025224680403342,768.7738736411557,182,531629005
best1bin,4,SMCO_R_EVO,Ackley,1000,2,-0.07321636135853682,717.5946723613888,332,531629005
best1bin,8,SMCO_R_EVO,Ackley,1000,2,-0.0739826313344989,660.0411068806425,332,531629005
best1bin,8,SMCO_EVO,Ackley,1000,2,-0.3724252298288353,720.3882132368162,332,531629005
best1bin,4,SMCO_BR_EVO,Ackley,1000,2,-0.08033205286128409,747.0456157401204,182,531629005
best1bin,8,SMCO_BR_EVO,Ackley,1000,2,-0.08093859748734333,784.6551388232037,182,531629005
rand1bin,1,SMCO_EVO,Ackley,1000,3,-0.3699370329185361,741.1138403024524,332,1600534947
rand1bin,1,SMCO_R_EVO,Ackley,1000,3,-0.07156942420502377,733.3842234779149,332,1600534947
rand1bin,2,SMCO_EVO,Ackley,1000,3,-0.3730693179148763,728.0962039483711,332,1600534947
rand1bin,1,SMCO_BR_EVO,Ackley,1000,3,-0.08117942886097085,755.3447489980608,182,1600534947
rand1bin,2,SMCO_R_EVO,Ackley,1000,3,-0.0735807895446503,733.355092337355,332,1600534947
rand1bin,4,SMCO_EVO,Ackley,1000,3,-0.37117565032198074,744.0335202375427,332,1600534947
rand1bin,4,SMCO_R_EVO,Ackley,1000,3,-0.07295979119210161,727.1301724854857,332,1600534947
rand1bin,2,SMCO_BR_EVO,Ackley,1000,3,-0.08070663423694002,769.185899220407,182,1600534947
rand1bin,8,SMCO_EVO,Ackley,1000,3,-0.3805631307460513,722.383209720254,332,1600534947
rand1bin,4,SMCO_BR_EVO,Ackley,1000,3,-0.08081335739456863,749.6367798568681,182,1600534947
best1bin,1,SMCO_EVO,Ackley,1000,3,-0.3756160010891496,719.6290819048882,332,1600534947
rand1bin,8,SMCO_R_EVO,Ackley,1000,3,-0.07255532394653175,733.1908899648115,332,1600534947
best1bin,1,SMCO_R_EVO,Ackley,1000,3,-0.07276359103934427,728.3987736152485,332,1600534947
rand1bin,8,SMCO_BR_EVO,Ackley,1000,3,-0.07940617941423556,762.0722038829699,182,1600534947
best1bin,2,SMCO_R_EVO,Ackley,1000,3,-0.07262497016300218,684.2965820003301,332,1600534947
best1bin,2,SMCO_EVO,Ackley,1000,3,-0.3734142452720346,694.2192713869736,332,1600534947
best1bin,1,SMCO_BR_EVO,Ackley,1000,3,-0.08074248691255592,768.9431687928736,182,1600534947
best1bin,4,SMCO_EVO,Ackley,1000,3,-0.3746537069897795,708.4203917868435,332,1600534947
best1bin,4,SMCO_R_EVO,Ackley,1000,3,-0.07371252212505341,710.1800445858389,332,1600534947
best1bin,8,SMCO_EVO,Ackley,1000,3,-0.3794918070167168,682.9633058076724,332,1600534947
best1bin,2,SMCO_BR_EVO,Ackley,1000,3,-0.07978243329568757,764.5016121864319,182,1600534947
best1bin,4,SMCO_BR_EVO,Ackley,1000,3,-0.08082866922921328,783.6765179540962,182,1600534947
best1bin,8,SMCO_R_EVO,Ackley,1000,3,-0.07348519677732002,697.8434936162084,332,1600534947
rand1bin,1,SMCO_EVO,Ackley,1000,4,-0.37304418944632944,716.5186942042783,332,961780609
rand1bin,1,SMCO_R_EVO,Ackley,1000,4,-0.07328907888689473,717.2604960072786,332,961780609
best1bin,8,SMCO_BR_EVO,Ackley,1000,3,-0.08101437938230349,755.3267273092642,182,1600534947
rand1bin,2,SMCO_EVO,Ackley,1000,4,-0.36891528215609215,706.6195847457275,332,961780609
rand1bin,2,SMCO_R_EVO,Ackley,1000,4,-0.07306401861103895,710.023694595322,332,961780609
rand1bin,4,SMCO_EVO,Ackley,1000,4,-0.37671058550797243,675.8122255820781,332,961780609
rand1bin,1,SMCO_BR_EVO,Ackley,1000,4,-0.08004859956799182,775.3639602204785,182,961780609
rand1bin,4,SMCO_R_EVO,Ackley,1000,4,-0.0740238772834485,735.7361960643902,332,961780609
rand1bin,8,SMCO_EVO,Ackley,1000,4,-0.37984079708162044,689.9104949254543,332,961780609
rand1bin,2,SMCO_BR_EVO,Ackley,1000,4,-0.08097327633909801,784.1647966764867,182,961780609
rand1bin,8,SMCO_R_EVO,Ackley,1000,4,-0.07204789575136106,690.3914209026843,332,961780609
rand1bin,4,SMCO_BR_EVO,Ackley,1000,4,-0.07981442067927746,744.1100217057392,182,961780609
best1bin,1,SMCO_R_EVO,Ackley,1000,4,-0.07441998904572289,700.0053533380851,332,961780609
rand1bin,1,SMCO_EVO,Rosenbrock,1000,0,-245.95009988212914,300.3141743578017,332,1738798582
best1bin,1,SMCO_EVO,Ackley,1000,4,-0.37628099779908597,734.1840737946332,332,961780609
rand1bin,1,SMCO_R_EVO,Rosenbrock,1000,0,-21.739925946392276,303.3282071184367,332,1738798582
rand1bin,1,SMCO_BR_EVO,Rosenbrock,1000,0,-24.99816534787398,308.1460792021826,182,1738798582
best1bin,2,SMCO_EVO,Ackley,1000,4,-0.37122193320217933,696.5329444650561,332,961780609
rand1bin,2,SMCO_EVO,Rosenbrock,1000,0,-248.9407626252148,293.99853886757046,332,1738798582
rand1bin,2,SMCO_R_EVO,Rosenbrock,1000,0,-22.25890404975264,294.0957668349147,332,1738798582
rand1bin,8,SMCO_BR_EVO,Ackley,1000,4,-0.08090258817508955,804.5185501156375,182,961780609
best1bin,1,SMCO_BR_EVO,Ackley,1000,4,-0.081165845382007,781.3499927800149,182,961780609
best1bin,2,SMCO_R_EVO,Ackley,1000,4,-0.07385885901277378,732.5240490883589,332,961780609
best1bin,4,SMCO_EVO,Ackley,1000,4,-0.3731679426779526,703.5994106847793,332,961780609
best1bin,2,SMCO_BR_EVO,Ackley,1000,4,-0.08096043838215339,736.2875549253076,182,961780609
best1bin,4,SMCO_R_EVO,Ackley,1000,4,-0.07390791113432771,705.9939562631771,332,961780609
rand1bin,2,SMCO_BR_EVO,Rosenbrock,1000,0,-27.484846849191115,300.17874155845493,182,1738798582
rand1bin,4,SMCO_EVO,Rosenbrock,1000,0,-241.17464275948737,299.8486470747739,332,1738798582
rand1bin,4,SMCO_R_EVO,Rosenbrock,1000,0,-22.644988253466586,304.09170821122825,332,1738798582
rand1bin,4,SMCO_BR_EVO,Rosenbrock,1000,0,-25.43402826018083,305.73485385160893,182,1738798582
rand1bin,8,SMCO_EVO,Rosenbrock,1000,0,-248.45277553650408,307.5115361139178,332,1738798582
best1bin,1,SMCO_EVO,Rosenbrock,1000,0,-235.52424930111366,296.37969884928316,332,1738798582
best1bin,4,SMCO_BR_EVO,Ackley,1000,4,-0.08120688886503702,774.3395657157525,182,961780609
rand1bin,8,SMCO_BR_EVO,Rosenbrock,1000,0,-35.74138953042348,299.6122144702822,182,1738798582
rand1bin,8,SMCO_R_EVO,Rosenbrock,1000,0,-22.066875832959123,302.5701955491677,332,1738798582
best1bin,1,SMCO_R_EVO,Rosenbrock,1000,0,-22.130223199976363,302.81356482952833,332,1738798582
best1bin,8,SMCO_EVO,Ackley,1000,4,-0.37894393721778075,734.3001393312588,332,961780609
best1bin,8,SMCO_R_EVO,Ackley,1000,4,-0.07308723020802832,741.5688131544739,332,961780609
best1bin,1,SMCO_BR_EVO,Rosenbrock,1000,0,-27.27260377382371,307.27866058889776,182,1738798582
best1bin,2,SMCO_EVO,Rosenbrock,1000,0,-249.17124510496092,302.3464254280552,332,1738798582
best1bin,8,SMCO_BR_EVO,Ackley,1000,4,-0.07898293803967293,773.9829210368916,182,961780609
best1bin,2,SMCO_R_EVO,Rosenbrock,1000,0,-21.768473694845135,297.306208005175,332,1738798582
best1bin,4,SMCO_EVO,Rosenbrock,1000,0,-242.72369765386554,297.18739256542176,332,1738798582
best1bin,2,SMCO_BR_EVO,Rosenbrock,1000,0,-26.24359087544901,310.3980437628925,182,1738798582
best1bin,4,SMCO_R_EVO,Rosenbrock,1000,0,-21.84472102788476,293.46103231981397,332,1738798582
